frame_idx,red_pixel_count,flagged
446,311,True
447,310,True
448,309,True
449,311,True
450,310,True
451,308,True
452,310,True
453,310,True
454,311,True
455,311,True
456,307,True
457,310,True
458,310,True
459,311,True
460,311,True
461,309,True
462,310,True
463,308,True
464,309,True
465,309,True
466,309,True
467,306,True
468,312,True
469,308,True
470,307,True
471,307,True
472,307,True
473,310,True
474,309,True
475,312,True
476,310,True
477,307,True
478,311,True
479,308,True
480,309,True
481,309,True
482,309,True
483,310,True
484,313,True
485,312,True
486,312,True
487,313,True
488,311,True
489,312,True
490,313,True
491,312,True
492,312,True
493,311,True
494,311,True
495,309,True
496,312,True
497,312,True
498,312,True
499,312,True
500,312,True
501,313,True
502,311,True
503,312,True
504,312,True
505,311,True
506,316,True
507,315,True
508,315,True
509,315,True
510,313,True
511,314,True
512,313,True
513,313,True
514,312,True
515,313,True
516,312,True
517,314,True
518,310,True
519,312,True
520,312,True
521,312,True
522,313,True
523,314,True
524,313,True
525,314,True
526,314,True
527,313,True
528,315,True
529,313,True
530,313,True
531,311,True
532,310,True
533,0,False
534,0,False
535,0,False
536,0,False
537,0,False
538,0,False
539,0,False
540,0,False
541,0,False
542,0,False
543,0,False
544,0,False
545,0,False
546,0,False
547,0,False
548,0,False
549,0,False
550,0,False
551,0,False
552,0,False
553,0,False
554,0,False
555,0,False
556,0,False
557,0,False
558,0,False
559,0,False
560,0,False
561,0,False
562,0,False
563,0,False
564,0,False
565,0,False
566,0,False
567,0,False
568,0,False
569,0,False
570,0,False
571,0,False
572,0,False
573,0,False
574,0,False
575,0,False
576,0,False
577,0,False
578,0,False
579,0,False
580,0,False
581,0,False
582,0,False
583,0,False
584,0,False
585,0,False
586,0,False
587,0,False
588,0,False
589,0,False
590,0,False
591,0,False
592,0,False
593,0,False
594,0,False
595,0,False
596,0,False
597,0,False
598,0,False
599,0,False
600,0,False
601,0,False
602,0,False
603,0,False
604,0,False
605,0,False
606,0,False
607,0,False
608,0,False
609,0,False
610,0,False
611,0,False
612,0,False
613,0,False
614,0,False
615,0,False
616,0,False
617,0,False
618,0,False
619,0,False
620,0,False
621,0,False
622,0,False
623,0,False
624,0,False
625,0,False
626,0,False
627,0,False
628,0,False
629,0,False
630,0,False
631,0,False
632,0,False
633,0,False
634,0,False
635,0,False
636,0,False
637,0,False
638,0,False
639,0,False
640,0,False
641,0,False
642,0,False
643,0,False
644,0,False
645,0,False
646,0,False
647,0,False
648,0,False
649,0,False
650,0,False
651,0,False
652,0,False
653,0,False
654,0,False
655,0,False
656,0,False
657,0,False
658,0,False
659,0,False
660,0,False
661,0,False
662,0,False
663,0,False
664,0,False
665,0,False
666,0,False
667,0,False
668,0,False
669,0,False
670,0,False
671,0,False
672,0,False
673,0,False
674,0,False
675,0,False
676,0,False
677,0,False
678,0,False
679,0,False
680,0,False
681,0,False
682,0,False
683,0,False
684,0,False
685,0,False
686,0,False
687,0,False
688,0,False
689,0,False
690,0,False
691,0,False
692,0,False
693,0,False
694,0,False
695,0,False
696,0,False
697,0,False
698,0,False
699,0,False
700,0,False
701,0,False
702,0,False
703,0,False
704,0,False
705,0,False
706,0,False
707,0,False
708,0,False
709,0,False
710,0,False
711,0,False
712,0,False
713,0,False
714,0,False
715,0,False
716,0,False
717,0,False
718,0,False
719,0,False
720,0,False
721,0,False
722,0,False
723,0,False
724,0,False
725,0,False
726,0,False
727,0,False
728,0,False
729,0,False
730,0,False
731,0,False
732,0,False
733,0,False
734,0,False
735,0,False
736,0,False
737,0,False
738,0,False
739,0,False
740,0,False
741,0,False
742,0,False
743,0,False
744,0,False
745,0,False
746,0,False
747,0,False
748,0,False
749,0,False
750,0,False
751,0,False
752,0,False
753,0,False
754,0,False
755,0,False
756,0,False
757,0,False
758,0,False
759,0,False
760,0,False
761,0,False
762,0,False
763,0,False
764,0,False
765,0,False
766,0,False
767,0,False
768,0,False
769,0,False
770,0,False
771,0,False
772,0,False
773,0,False
774,0,False
775,0,False
776,0,False
777,0,False
778,0,False
779,0,False
780,0,False
781,0,False
782,0,False
783,0,False
784,0,False
785,0,False
786,0,False
787,0,False
788,0,False
789,0,False
790,0,False
791,0,False
792,0,False
793,0,False
794,0,False
795,0,False
796,0,False
797,0,False
798,0,False
799,0,False
800,0,False
801,0,False
802,0,False
803,0,False
804,0,False
805,0,False
806,0,False
807,0,False
808,0,False
809,0,False
810,0,False
811,0,False
812,0,False
813,0,False
814,0,False
815,0,False
816,0,False
817,0,False
818,0,False
819,0,False
820,0,False
821,0,False
822,0,False
823,0,False
824,0,False
825,0,False
826,0,False
827,0,False
828,0,False
829,0,False
830,0,False
831,0,False
832,0,False
833,0,False
834,0,False
835,0,False
836,0,False
837,0,False
838,0,False
839,0,False
840,0,False
841,0,False
842,0,False
843,0,False
844,0,False
845,0,False
846,0,False
847,0,False
848,0,False
849,0,False
850,0,False
851,0,False
852,0,False
853,0,False
854,0,False
855,0,False
856,0,False
857,0,False
858,0,False
859,0,False
860,0,False
861,0,False
862,0,False
863,0,False
864,0,False
865,0,False
866,0,False
867,0,False
868,0,False
869,0,False
870,0,False
871,0,False
872,0,False
873,0,False
874,0,False
875,0,False
876,0,False
877,0,False
878,0,False
879,0,False
880,0,False
881,0,False
882,0,False
883,0,False
884,0,False
885,0,False
886,0,False
887,0,False
888,0,False
889,0,False
890,0,False
891,0,False
892,0,False
893,0,False
894,0,False
895,0,False
896,0,False
897,0,False
898,0,False
899,0,False
900,0,False
901,0,False
902,0,False
903,0,False
904,0,False
905,0,False
906,0,False
907,0,False
908,0,False
909,0,False
910,0,False
911,0,False
912,0,False
913,0,False
914,0,False
915,0,False
916,0,False
917,0,False
918,0,False
919,0,False
920,0,False
921,0,False
922,0,False
923,0,False
924,0,False
925,0,False
926,0,False
927,0,False
928,0,False
929,0,False
930,0,False
931,0,False
932,0,False
933,0,False
934,0,False
935,0,False
936,0,False
937,0,False
938,0,False
939,0,False
940,0,False
941,0,False
942,0,False
943,0,False
944,0,False
945,0,False
946,0,False
947,0,False
948,0,False
949,0,False
950,0,False
951,0,False
952,0,False
953,0,False
954,0,False
955,0,False
956,0,False
957,0,False
958,0,False
959,0,False
960,0,False
961,0,False
962,0,False
963,0,False
964,0,False
965,0,False
966,0,False
967,0,False
968,0,False
969,0,False
970,0,False
971,0,False
972,0,False
973,0,False
974,0,False
975,0,False
976,0,False
977,0,False
978,0,False
979,0,False
980,0,False
981,0,False
982,0,False
983,0,False
984,0,False
985,0,False
986,0,False
987,0,False
988,0,False
989,0,False
990,0,False
991,0,False
992,0,False
993,0,False
994,0,False
995,0,False
996,0,False
997,0,False
998,0,False
999,0,False
1000,0,False
1001,0,False
1002,0,False
1003,0,False
1004,0,False
1005,0,False
1006,0,False
1007,0,False
1008,0,False
1009,0,False
1010,0,False
1011,0,False
1012,0,False
1013,0,False
1014,0,False
1015,0,False
1016,0,False
1017,0,False
1018,0,False
1019,0,False
1020,0,False
1021,0,False
1022,0,False
1023,0,False
1024,0,False
1025,0,False
1026,0,False
1027,0,False
1028,0,False
1029,0,False
1030,0,False
1031,0,False
1032,0,False
1033,0,False
1034,0,False
1035,0,False
1036,0,False
1037,0,False
1038,0,False
1039,0,False
1040,0,False
1041,0,False
1042,0,False
1043,0,False
1044,0,False
1045,0,False
1046,0,False
1047,0,False
1048,0,False
1049,0,False
1050,0,False
1051,0,False
1052,0,False
1053,0,False
1054,0,False
1055,0,False
1056,0,False
1057,0,False
1058,0,False
1059,0,False
1060,0,False
1061,0,False
1062,0,False
1063,0,False
1064,0,False
1065,0,False
1066,0,False
1067,0,False
1068,0,False
1069,0,False
1070,0,False
1071,0,False
1072,0,False
1073,0,False
1074,0,False
1075,0,False
1076,0,False
1077,0,False
1078,0,False
1079,0,False
1080,0,False
1081,0,False
1082,0,False
1083,0,False
1084,0,False
1085,0,False
1086,0,False
1087,0,False
1088,0,False
1089,0,False
1090,0,False
1091,0,False
1092,0,False
1093,0,False
1094,0,False
1095,0,False
1096,0,False
1097,0,False
1098,0,False
1099,0,False
1100,0,False
1101,0,False
1102,0,False
1103,0,False
1104,0,False
1105,0,False
1106,0,False
1107,0,False
1108,0,False
1109,0,False
1110,0,False
1111,0,False
1112,0,False
1113,0,False
1114,0,False
1115,0,False
1116,0,False
1117,0,False
1118,0,False
1119,0,False
1120,0,False
1121,0,False
1122,0,False
1123,0,False
1124,0,False
1125,0,False
1126,0,False
1127,0,False
1128,0,False
1129,0,False
1130,0,False
1131,0,False
1132,0,False
1133,0,False
1134,0,False
1135,0,False
1136,0,False
1137,0,False
1138,0,False
1139,0,False
1140,0,False
1141,0,False
1142,0,False
1143,0,False
1144,0,False
1145,0,False
1146,0,False
1147,0,False
1148,0,False
1149,0,False
1150,0,False
1151,0,False
1152,311,True
1153,311,True
1154,311,True
1155,310,True
1156,311,True
1157,311,True
1158,316,True
1159,315,True
1160,313,True
1161,313,True
1162,314,True
1163,317,True
1164,315,True
1165,315,True
1166,316,True
1167,315,True
1168,314,True
1169,316,True
1170,318,True
1171,315,True
1172,317,True
1173,317,True
1174,316,True
1175,314,True
1176,314,True
1177,314,True
1178,317,True
1179,316,True
1180,315,True
1181,317,True
1182,316,True
1183,315,True
1184,317,True
1185,315,True
1186,314,True
1187,315,True
1188,315,True
1189,314,True
1190,316,True
1191,315,True
1192,316,True
1193,315,True
1194,317,True
1195,316,True
1196,315,True
1197,315,True
1198,315,True
1199,315,True
1200,317,True
1201,314,True
1202,315,True
1203,317,True
1204,315,True
1205,315,True
1206,315,True
1207,315,True
1208,316,True
1209,314,True
1210,314,True
1211,313,True
1212,314,True
1213,313,True
1214,314,True
1215,314,True
1216,313,True
1217,316,True
1218,314,True
1219,317,True
1220,314,True
1221,314,True
1222,306,True
1223,308,True
1224,308,True
1225,308,True
1226,306,True
1227,306,True
1228,311,True
1229,312,True
1230,311,True
1231,311,True
1232,0,False
1233,0,False
1234,0,False
1235,0,False
1236,0,False
1237,0,False
1238,0,False
1239,0,False
1240,0,False
1241,0,False
1242,0,False
1243,0,False
1244,0,False
1245,0,False
1246,0,False
1247,0,False
1248,0,False
1249,0,False
1250,0,False
1251,0,False
1252,0,False
1253,0,False
1254,0,False
1255,0,False
1256,0,False
1257,0,False
1258,0,False
1259,0,False
1260,0,False
1261,0,False
1262,0,False
1263,0,False
1264,0,False
1265,0,False
1266,0,False
1267,0,False
1268,0,False
1269,0,False
1270,0,False
1271,0,False
1272,0,False
1273,0,False
1274,0,False
1275,0,False
1276,0,False
1277,0,False
1278,0,False
1279,0,False
1280,0,False
1281,0,False
1282,0,False
1283,0,False
1284,0,False
1285,0,False
1286,0,False
1287,0,False
1288,0,False
1289,0,False
1290,0,False
1291,0,False
1292,0,False
1293,0,False
1294,0,False
1295,0,False
1296,0,False
1297,0,False
1298,0,False
1299,0,False
1300,0,False
1301,0,False
1302,0,False
1303,0,False
1304,0,False
1305,0,False
1306,0,False
1307,0,False
1308,0,False
1309,0,False
1310,0,False
1311,0,False
1312,0,False
1313,0,False
1314,0,False
1315,0,False
1316,0,False
1317,0,False
1318,0,False
1319,0,False
1320,0,False
1321,0,False
1322,0,False
1323,0,False
1324,0,False
1325,0,False
1326,0,False
1327,0,False
1328,0,False
1329,0,False
1330,0,False
1331,0,False
1332,0,False
1333,0,False
1334,0,False
1335,0,False
1336,0,False
1337,0,False
1338,0,False
1339,0,False
1340,0,False
1341,0,False
1342,0,False
1343,0,False
1344,0,False
1345,0,False
1346,0,False
1347,0,False
1348,0,False
1349,0,False
1350,0,False
1351,0,False
1352,0,False
1353,0,False
1354,0,False
1355,0,False
1356,0,False
1357,0,False
1358,0,False
1359,0,False
1360,0,False
1361,0,False
1362,0,False
1363,0,False
1364,0,False
1365,0,False
1366,0,False
1367,0,False
1368,0,False
1369,0,False
1370,0,False
1371,0,False
1372,0,False
1373,0,False
1374,0,False
1375,0,False
1376,0,False
1377,0,False
1378,0,False
1379,0,False
1380,0,False
1381,0,False
1382,0,False
1383,0,False
1384,0,False
1385,0,False
1386,0,False
1387,0,False
1388,0,False
1389,0,False
1390,0,False
1391,0,False
1392,0,False
1393,0,False
1394,0,False
1395,0,False
1396,0,False
1397,0,False
1398,0,False
1399,0,False
1400,0,False
1401,0,False
1402,0,False
1403,0,False
1404,0,False
1405,0,False
1406,0,False
1407,0,False
1408,0,False
1409,0,False
1410,0,False
1411,0,False
1412,0,False
1413,0,False
1414,0,False
1415,0,False
1416,0,False
1417,0,False
1418,0,False
1419,0,False
1420,0,False
1421,0,False
1422,0,False
1423,0,False
1424,0,False
1425,0,False
1426,0,False
1427,0,False
1428,0,False
1429,0,False
1430,0,False
1431,0,False
1432,0,False
1433,0,False
1434,0,False
1435,0,False
1436,0,False
1437,0,False
1438,0,False
1439,0,False
1440,0,False
1441,0,False
1442,0,False
1443,0,False
1444,0,False
1445,0,False
1446,0,False
1447,0,False
1448,0,False
1449,0,False
1450,0,False
1451,0,False
1452,0,False
1453,0,False
1454,0,False
1455,0,False
1456,0,False
1457,0,False
1458,0,False
1459,0,False
1460,0,False
1461,0,False
1462,0,False
1463,0,False
1464,0,False
1465,0,False
1466,0,False
1467,0,False
1468,0,False
1469,0,False
1470,0,False
1471,0,False
1472,0,False
1473,0,False
1474,0,False
1475,0,False
1476,0,False
1477,0,False
1478,0,False
1479,0,False
1480,0,False
1481,0,False
1482,0,False
1483,0,False
1484,0,False
1485,0,False
1486,0,False
1487,0,False
1488,0,False
1489,0,False
1490,0,False
1491,0,False
1492,0,False
1493,0,False
1494,0,False
1495,0,False
1496,0,False
1497,0,False
1498,0,False
1499,0,False
1500,0,False
1501,0,False
1502,0,False
1503,0,False
1504,0,False
1505,0,False
1506,0,False
1507,0,False
1508,0,False
1509,0,False
1510,0,False
1511,0,False
1512,0,False
1513,0,False
1514,0,False
1515,0,False
1516,0,False
1517,0,False
1518,0,False
1519,0,False
1520,0,False
1521,0,False
1522,0,False
1523,0,False
1524,0,False
1525,0,False
1526,0,False
1527,0,False
1528,0,False
1529,0,False
1530,0,False
1531,0,False
1532,0,False
1533,0,False
1534,0,False
1535,0,False
1536,0,False
1537,0,False
1538,0,False
1539,0,False
1540,0,False
1541,0,False
1542,0,False
1543,0,False
1544,0,False
1545,0,False
1546,0,False
1547,0,False
1548,0,False
1549,0,False
1550,0,False
1551,0,False
1552,0,False
1553,0,False
1554,0,False
1555,0,False
1556,0,False
1557,0,False
1558,0,False
1559,0,False
1560,0,False
1561,0,False
1562,0,False
1563,0,False
1564,0,False
1565,0,False
1566,0,False
1567,0,False
1568,0,False
1569,0,False
1570,0,False
1571,0,False
1572,0,False
1573,0,False
1574,0,False
1575,0,False
1576,0,False
1577,0,False
1578,0,False
1579,0,False
1580,0,False
1581,0,False
1582,0,False
1583,0,False
1584,0,False
1585,0,False
1586,0,False
1587,0,False
1588,0,False
1589,0,False
1590,0,False
1591,0,False
1592,0,False
1593,0,False
1594,0,False
1595,0,False
1596,0,False
1597,0,False
1598,0,False
1599,0,False
1600,0,False
1601,0,False
1602,0,False
1603,0,False
1604,0,False
1605,0,False
1606,0,False
1607,0,False
1608,0,False
1609,0,False
1610,0,False
1611,0,False
1612,0,False
1613,0,False
1614,0,False
1615,0,False
1616,0,False
1617,0,False
1618,0,False
1619,0,False
1620,0,False
1621,0,False
1622,0,False
1623,0,False
1624,0,False
1625,0,False
1626,0,False
1627,0,False
1628,0,False
1629,0,False
1630,0,False
1631,0,False
1632,0,False
1633,0,False
1634,0,False
1635,0,False
1636,0,False
1637,0,False
1638,0,False
1639,0,False
1640,0,False
1641,0,False
1642,0,False
1643,0,False
1644,0,False
1645,0,False
1646,0,False
1647,0,False
1648,0,False
1649,0,False
1650,0,False
1651,0,False
1652,0,False
1653,0,False
1654,0,False
1655,0,False
1656,0,False
1657,0,False
1658,0,False
1659,0,False
1660,0,False
1661,0,False
1662,0,False
1663,0,False
1664,0,False
1665,0,False
1666,0,False
1667,0,False
1668,0,False
1669,0,False
1670,0,False
1671,0,False
1672,0,False
1673,0,False
1674,0,False
1675,0,False
1676,0,False
1677,0,False
1678,0,False
1679,0,False
1680,0,False
1681,0,False
1682,0,False
1683,0,False
1684,0,False
1685,0,False
1686,0,False
1687,0,False
1688,0,False
1689,0,False
1690,0,False
1691,0,False
1692,0,False
1693,0,False
1694,0,False
1695,0,False
1696,0,False
1697,0,False
1698,0,False
1699,0,False
1700,0,False
1701,0,False
1702,0,False
1703,0,False
1704,0,False
1705,0,False
1706,0,False
1707,0,False
1708,0,False
1709,0,False
1710,0,False
1711,0,False
1712,0,False
1713,0,False
1714,0,False
1715,0,False
1716,0,False
1717,0,False
1718,0,False
1719,0,False
1720,0,False
1721,0,False
1722,0,False
1723,0,False
1724,0,False
1725,0,False
1726,0,False
1727,0,False
1728,0,False
1729,0,False
1730,0,False
1731,0,False
1732,0,False
1733,0,False
1734,0,False
1735,0,False
1736,0,False
1737,0,False
1738,0,False
1739,0,False
1740,0,False
1741,0,False
1742,0,False
1743,0,False
1744,0,False
1745,0,False
1746,0,False
1747,0,False
1748,0,False
1749,0,False
1750,0,False
1751,0,False
1752,0,False
1753,0,False
1754,0,False
1755,0,False
1756,0,False
1757,0,False
1758,0,False
1759,0,False
1760,0,False
1761,0,False
1762,0,False
1763,0,False
1764,0,False
1765,0,False
1766,315,True
1767,313,True
1768,315,True
1769,312,True
1770,314,True
1771,317,True
1772,314,True
1773,312,True
1774,313,True
1775,315,True
1776,312,True
1777,315,True
1778,313,True
1779,315,True
1780,313,True
1781,313,True
1782,314,True
1783,314,True
1784,312,True
1785,313,True
1786,313,True
1787,313,True
1788,313,True
1789,313,True
1790,313,True
1791,312,True
1792,314,True
1793,312,True
1794,314,True
1795,313,True
1796,314,True
1797,313,True
1798,314,True
1799,314,True
1800,314,True
1801,312,True
1802,312,True
1803,312,True
1804,312,True
1805,312,True
1806,311,True
1807,312,True
1808,312,True
1809,309,True
1810,311,True
1811,310,True
1812,311,True
1813,310,True
1814,309,True
1815,311,True
1816,312,True
1817,314,True
1818,311,True
1819,312,True
1820,314,True
1821,312,True
1822,314,True
1823,315,True
1824,314,True
1825,313,True
1826,312,True
1827,311,True
1828,312,True
1829,313,True
1830,313,True
1831,311,True
1832,311,True
1833,313,True
1834,313,True
1835,312,True
1836,312,True
1837,313,True
1838,313,True
1839,313,True
1840,312,True
1841,312,True
1842,313,True
1843,312,True
1844,310,True
1845,311,True
1846,311,True
1847,310,True
1848,313,True
1849,311,True
1850,313,True
1851,312,True
1852,313,True
1853,307,True
1854,307,True
1855,310,True
1856,309,True
1857,310,True
1858,310,True
1859,309,True
1860,310,True
1861,310,True
1862,311,True
1863,311,True
1864,309,True
1865,309,True
1866,310,True
1867,310,True
1868,309,True
1869,309,True
1870,310,True
1871,310,True
1872,310,True
1873,311,True
1874,312,True
1875,310,True
1876,308,True
1877,307,True
1878,310,True
1879,310,True
1880,308,True
1881,309,True
1882,308,True
1883,313,True
1884,310,True
1885,309,True
1886,312,True
1887,310,True
1888,310,True
1889,306,True
1890,309,True
1891,307,True
1892,310,True
1893,310,True
1894,307,True
1895,310,True
1896,310,True
1897,312,True
1898,310,True
1899,313,True
1900,314,True
1901,311,True
1902,311,True
1903,312,True
1904,311,True
1905,312,True
1906,311,True
1907,311,True
1908,312,True
1909,312,True
1910,313,True
1911,314,True
1912,311,True
1913,308,True
1914,311,True
1915,312,True
1916,313,True
1917,315,True
1918,312,True
1919,308,True
1920,310,True
1921,309,True
1922,310,True
1923,309,True
1924,311,True
1925,313,True
1926,311,True
1927,312,True
1928,310,True
1929,313,True
1930,311,True
1931,311,True
1932,313,True
1933,309,True
1934,311,True
1935,311,True
1936,309,True
1937,310,True
1938,310,True
1939,310,True
1940,308,True
1941,309,True
1942,309,True
1943,310,True
1944,312,True
1945,310,True
1946,310,True
1947,310,True
1948,309,True
1949,309,True
1950,312,True
1951,311,True
1952,312,True
1953,311,True
1954,311,True
1955,312,True
1956,312,True
1957,311,True
1958,311,True
1959,310,True
1960,311,True
1961,309,True
1962,310,True
1963,314,True
1964,310,True
1965,315,True
1966,313,True
1967,311,True
1968,311,True
1969,309,True
1970,311,True
1971,313,True
1972,312,True
1973,310,True
1974,311,True
1975,310,True
1976,0,False
1977,0,False
1978,0,False
1979,0,False
1980,0,False
1981,0,False
1982,0,False
1983,0,False
1984,0,False
1985,0,False
1986,0,False
1987,0,False
1988,0,False
1989,0,False
1990,0,False
1991,0,False
1992,0,False
1993,0,False
1994,0,False
1995,0,False
1996,0,False
1997,0,False
1998,0,False
1999,0,False
2000,0,False
2001,0,False
2002,0,False
2003,0,False
2004,0,False
2005,0,False
2006,0,False
2007,0,False
2008,0,False
2009,0,False
2010,0,False
2011,0,False
2012,0,False
2013,0,False
2014,0,False
2015,0,False
2016,0,False
2017,0,False
2018,0,False
2019,0,False
2020,0,False
2021,0,False
2022,0,False
2023,0,False
2024,0,False
2025,0,False
2026,0,False
2027,0,False
2028,0,False
2029,0,False
2030,0,False
2031,0,False
2032,0,False
2033,0,False
2034,0,False
2035,0,False
2036,0,False
2037,0,False
2038,0,False
2039,0,False
2040,0,False
2041,0,False
2042,0,False
2043,0,False
2044,0,False
2045,0,False
2046,0,False
2047,0,False
2048,0,False
2049,0,False
2050,0,False
2051,0,False
2052,0,False
2053,0,False
2054,0,False
2055,0,False
2056,0,False
2057,0,False
2058,0,False
2059,0,False
2060,0,False
2061,0,False
2062,0,False
2063,0,False
2064,0,False
2065,0,False
2066,0,False
2067,0,False
2068,0,False
2069,0,False
2070,0,False
2071,0,False
2072,0,False
2073,0,False
2074,0,False
2075,0,False
2076,0,False
2077,0,False
2078,0,False
2079,0,False
2080,0,False
2081,0,False
2082,0,False
2083,0,False
2084,0,False
2085,0,False
2086,0,False
2087,0,False
2088,0,False
2089,0,False
2090,0,False
2091,0,False
2092,0,False
2093,0,False
2094,0,False
2095,0,False
2096,0,False
2097,0,False
2098,0,False
2099,0,False
2100,0,False
2101,0,False
2102,0,False
2103,0,False
2104,0,False
2105,0,False
2106,0,False
2107,0,False
2108,0,False
2109,0,False
2110,0,False
2111,0,False
2112,0,False
2113,0,False
2114,0,False
2115,0,False
2116,0,False
2117,0,False
2118,0,False
2119,0,False
2120,0,False
2121,0,False
2122,0,False
2123,0,False
2124,0,False
2125,0,False
2126,0,False
2127,0,False
2128,0,False
2129,0,False
2130,0,False
2131,0,False
2132,0,False
2133,0,False
2134,0,False
2135,0,False
2136,0,False
