frame_idx,zone_id,count,density,delta_count,speed_mean,speed_std,flow_x,flow_y,flow_magnitude,accel_mean,flow_divergence,compression,spatial_entropy,zone_inflow,zone_outflow,count_sm,density_sm,delta_count_sm,speed_mean_sm,speed_std_sm,flow_x_sm,flow_y_sm,flow_magnitude_sm,accel_mean_sm,flow_divergence_sm,compression_sm,spatial_entropy_sm,zone_inflow_sm,zone_outflow_sm,vid_id,fps
3,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,25.0
4,0,5,0.00013020833333333333,1.0,14.317991076933918,16.403074028193796,-4.179183968680813,-6.567289093641278,7.7842703372595174,596.5829615389132,0.7705760962647026,44.58612466187263,1.6094379124291003,2,1,4.2,0.00010937500000000002,0.2,2.8635982153867836,3.280614805638759,-0.8358367937361626,-1.3134578187282557,1.5568540674519036,119.31659230778264,0.15411521925294053,24.21429734924481,1.4309230713785326,1.2,0.2,06,25.0
4,1,1,2.604166666666667e-05,0.0,42.21613320114731,0.0,41.79183968680814,-5.970262812401162,42.21613320114731,1055.4033300286826,0.0,0.0,-1.000088900581841e-12,0,0,1.0,2.604166666666667e-05,0.0,8.443226640229462,0.0,8.358367937361628,-1.1940525624802325,8.443226640229462,211.08066600573653,0.0,0.0,-1.000088900581841e-12,0.2,0.0,06,25.0
4,2,1,2.604166666666667e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.000088900581841e-12,1,0,0.2,5.208333333333334e-06,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.000177801163682e-13,0.2,0.0,06,25.0
4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,25.0
4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,25.0
4,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,25.0
5,0,5,0.00013020833333333333,0.0,14.831753416563515,16.991653923554853,-4.329142669028856,-6.802938479902501,8.06358780011382,12.844058490739902,0.7705760962647026,44.334300051693944,1.6094379124291003,0,0,4.4,0.00011458333333333333,0.2,5.829948898699486,6.67894559034973,-1.7016653275419338,-2.674045514708756,3.1695716274746677,121.88540400593062,0.30823043850588105,29.256889255366026,1.4755517816411747,0.4,0.2,06,25.0
5,1,1,2.604166666666667e-05,0.0,43.73094482849064,0.0,43.29142669028872,-6.184489527184069,43.73094482849064,37.87029068358336,0.0,0.0,-1.000088900581841e-12,0,0,1.0,2.604166666666667e-05,0.0,17.18941560592759,0.0,17.016653275419372,-2.430950467917046,17.18941560592759,218.65472414245318,0.0,0.0,-1.000088900581841e-12,0.0,0.0,06,25.0
5,2,1,2.604166666666667e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.000088900581841e-12,0,0,0.4,1.0416666666666668e-05,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.000355602327364e-13,0.2,0.0,06,25.0
5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,25.0
5,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,25.0
5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,25.0
6,0,5,0.00013020833333333333,0.0,12.990884773216106,14.882705505389296,-3.7918236637726985,-5.95858004307141,7.062761699706107,-46.02171608368519,0.7705760962647024,44.24562879719444,1.3321790402061222,0,0,4.6,0.00011979166666666666,0.2,8.428125853342708,9.655486691427589,-2.4600300602964738,-3.8657615233230382,4.582123967415889,112.6810607891936,0.46234565775882147,34.281746910587344,1.464728717459221,0.4,0.2,06,25.0
6,1,1,2.604166666666667e-05,0.0,38.30320322453289,0.0,37.9182366377271,-5.416890948246747,38.30320322453289,-135.6935400989437,0.0,0.0,-1.000088900581841e-12,0,0,1.0,2.604166666666667e-05,0.0,24.850056250834168,0.0,24.60030060296479,-3.514328657566396,24.850056250834168,191.51601612266444,0.0,0.0,-1.000088900581841e-12,0.0,0.0,06,25.0
6,2,1,2.604166666666667e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.000088900581841e-12,0,0,0.6,1.5625e-05,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.000533403491046e-13,0.2,0.0,06,25.0
6,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,25.0
6,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,25.0
6,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,25.0
7,0,5,0.00013020833333333333,0.0,11.050693624599376,12.659970565228855,-3.2255140676214595,-5.068664963405172,6.007936876472246,-48.504778715418254,0.7705760962647027,44.21717546254816,1.3321790402061222,0,0,4.8,0.00012499999999999998,0.2,10.638264578262582,12.18748080447336,-3.1051328738207653,-4.879494516004073,5.783711342710339,102.98010504610993,0.6164608770117621,39.30091389887941,1.4539056532772672,0.4,0.2,06,25.0
7,1,1,2.604166666666667e-05,0.0,32.582612428967934,0.0,32.25514067621484,-4.607877239459217,32.582612428967934,-143.01476988912398,1.1102230246251565e-16,0.0,-1.000088900581841e-12,0,0,1.0,2.604166666666667e-05,0.0,31.36657873662775,0.0,31.051328738207758,-4.435904105458239,31.36657873662775,162.91306214483967,2.2204460492503132e-17,0.0,-1.000088900581841e-12,0.0,0.0,06,25.0
7,2,1,2.604166666666667e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.000088900581841e-12,0,0,0.8,2.0833333333333336e-05,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.000711204654728e-13,0.2,0.0,06,25.0
7,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,25.0
7,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,25.0
7,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,25.0
8,0,5,0.00013020833333333333,0.0,9.428980725819262,10.802092837254795,-2.752162987014686,-4.324827551023102,5.126259304130262,-40.542822469502866,0.7705760962647031,44.21240834903631,1.3321790402061222,0,0,5.0,0.00013020833333333333,0.2,12.524060723426436,14.347899371924319,-3.655565471223703,-5.744460026208692,6.808963203536391,94.87154055220935,0.7705760962647027,44.319127464469105,1.4430825890953134,0.4,0.2,06,25.0
8,1,1,2.604166666666667e-05,0.0,27.80104444355329,0.0,27.521629870147184,-3.9316614100209257,27.80104444355329,-119.53919963536607,0.0,0.0,-1.000088900581841e-12,0,0,1.0,2.604166666666667e-05,0.0,36.92678762533841,0.0,36.5556547122372,-5.2222363874624245,36.92678762533841,139.00522221776643,2.2204460492503132e-17,0.0,-1.000088900581841e-12,0.0,0.0,06,25.0
8,2,1,2.604166666666667e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.000088900581841e-12,0,0,1.0,2.604166666666667e-05,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.000088900581841e-12,0.2,0.0,06,25.0
8,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,25.0
8,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,25.0
8,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,25.0
9,0,4,0.00010416666666666667,-1.0,14.008290328547046,12.218165634966743,-5.5862132645159885,-2.9376441200702184,6.311539559634995,55.55161053182421,0.7008194290880227,58.536729849190436,1.3862943611158907,0,1,4.8,0.000125,-0.2,12.46212057374906,13.510917693278907,-3.9369713303907377,-5.018531031494481,6.514417048011486,-13.334729649208441,0.7566247628293666,47.10924850193266,1.3984538788326717,0.0,0.2,06,25.0
9,1,1,2.604166666666667e-05,0.0,37.08194781768962,0.0,37.07967643818737,0.4104256244290554,37.08194781768962,232.02258435340815,1.1102230246251565e-16,0.0,-1.000088900581841e-12,0,0,1.0,2.604166666666667e-05,0.0,35.89995054864688,0.0,35.613222062513046,-3.9460987000963805,35.89995054864688,-25.670926917288455,4.4408920985006264e-17,0.0,-1.000088900581841e-12,0.0,0.0,06,25.0
9,2,1,2.604166666666667e-05,0.0,21.30697613556854,0.0,19.47056085885875,8.653582603937222,21.30697613556854,532.6744033892135,0.0,0.0,-1.000088900581841e-12,0,0,1.0,2.604166666666667e-05,0.0,4.261395227113708,0.0,3.89411217177175,1.7307165207874444,4.261395227113708,106.5348806778427,0.0,0.0,-1.000088900581841e-12,0.0,0.0,06,25.0
9,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,25.0
9,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,25.0
9,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,25.0
10,0,4,0.00010416666666666667,0.0,13.942452367071787,12.332884213919376,-6.009641738968966,-1.9250584774125055,6.310439285201601,-1.6459490368814391,0.7302180622512691,58.24774794984059,1.3862943611158907,0,0,4.6,0.00011979166666666666,-0.2,12.284260363850716,12.579163751351814,-4.2730711443787595,-4.042955030996482,6.163787345029042,-16.232731154732708,0.74855315602668,49.89193808156199,1.3538251685700295,0.0,0.2,06,25.0
10,1,1,2.604166666666667e-05,0.0,38.20775161179316,0.0,38.15588831409899,1.99009301051149,38.20775161179316,28.145094852588493,0.0,0.0,-1.000088900581841e-12,0,0,1.0,2.604166666666667e-05,0.0,34.79531190530737,0.0,34.586114387275096,-2.3111821925572693,34.79531190530737,-27.61596608348743,4.4408920985006264e-17,0.0,-1.000088900581841e-12,0.0,0.0,06,25.0
10,2,1,2.604166666666667e-05,0.0,24.000695636933706,0.0,21.932112847949824,9.747605710199963,24.000695636933706,67.34298753412915,0.0,0.0,-1.000088900581841e-12,0,0,1.0,2.604166666666667e-05,0.0,9.061534354500449,0.0,8.280534741361715,3.6802376628274374,9.061534354500449,120.00347818466852,0.0,0.0,-1.000088900581841e-12,0.0,0.0,06,25.0
10,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,25.0
10,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,25.0
10,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,25.0
11,0,4,0.00010416666666666667,0.0,13.076499649236741,11.72769026025536,-5.818889083701219,-1.4574959313716793,5.998646893957187,-21.648817945876168,0.7430381557535455,58.132947404314876,1.3862943611158907,0,0,4.4,0.00011458333333333333,-0.2,12.301383339054842,11.948160702325026,-4.678484228364463,-3.142738208656535,5.950964383879258,-11.358151527170904,0.7430455679244486,52.66940180298608,1.3646482327519833,0.0,0.2,06,25.0
11,1,1,2.604166666666667e-05,0.0,36.409179864479505,0.0,36.324573019366156,2.4806800206307047,36.409179864479505,-44.964293682841294,0.0,0.0,-1.000088900581841e-12,0,0,1.0,2.604166666666667e-05,0.0,34.4165072332967,0.0,34.267381663602904,-0.7316679987817786,34.4165072332967,-9.470116800266945,4.4408920985006264e-17,0.0,-1.000088900581841e-12,0.0,0.0,06,25.0
11,2,1,2.604166666666667e-05,0.0,22.23549953050638,0.0,20.31905626031704,9.030691671252008,22.23549953050638,-44.12990266068313,1.1102230246251565e-16,0.0,-1.000088900581841e-12,0,0,1.0,2.604166666666667e-05,0.0,13.508634260601724,0.0,12.344345993425122,5.486375997077839,13.508634260601724,111.17749765253191,2.2204460492503132e-17,0.0,-1.000088900581841e-12,0.0,0.0,06,25.0
11,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,25.0
11,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,25.0
11,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,25.0
12,0,4,0.00010416666666666667,0.0,12.026948648029283,10.89094568570104,-5.435568699428973,-1.2123973821306597,5.569139475575132,-26.238775030186453,0.7490390906496626,58.090696878313715,1.3862943611158907,0,0,4.2,0.00010937500000000002,-0.2,12.496634343740824,11.594355726419462,-5.120495154725966,-2.3714846924016326,5.8632049036998355,-6.904950790124543,0.7387381668014406,55.444106086139186,1.3754712969339369,0.0,0.2,06,25.0
12,1,1,2.604166666666667e-05,0.0,33.773628251764634,0.0,33.677673934153326,2.5440604696515203,33.773628251764634,-65.88879031787175,0.0,0.0,-1.000088900581841e-12,0,0,1.0,2.604166666666667e-05,0.0,34.65471039785604,0.0,34.5518883151906,0.698719543040369,34.65471039785604,5.955079113983501,2.2204460492503132e-17,0.0,-1.000088900581841e-12,0.0,0.0,06,25.0
12,2,1,2.604166666666667e-05,0.0,19.674951629415254,0.0,17.979198017504615,7.990754674446464,19.674951629415254,-64.01369752727817,1.1102230246251565e-16,0.0,-1.000088900581841e-12,0,0,1.0,2.604166666666667e-05,0.0,17.443624586484777,0.0,15.940185596926046,7.084526931967131,17.443624586484777,98.37475814707626,4.4408920985006264e-17,0.0,-1.000088900581841e-12,0.0,0.0,06,25.0
12,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,25.0
12,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,25.0
12,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,25.0
13,0,4,0.00010416666666666667,0.0,11.012861831483727,10.038907854163554,-5.018724337221685,-1.0650420318857532,5.130488134934587,-25.352170413638916,0.7519513069795217,58.08001056343383,1.3862943611158907,0,0,4.0,0.00010416666666666667,-0.2,12.813410564873715,11.441718729801215,-5.573807424767367,-1.7195275885741634,5.864050669860701,-3.8668203789517532,0.7350132089444044,58.21762652901869,1.3862943611158907,0.0,0.2,06,25.0
13,1,1,2.604166666666667e-05,0.0,31.08102497239499,0.0,30.984501030877542,2.4476129600469023,31.08102497239499,-67.31508198424115,0.0,0.0,-1.000088900581841e-12,0,0,1.0,2.604166666666667e-05,0.0,35.31070650362438,0.0,35.24446254733668,1.9745744170539345,35.31070650362438,16.39990264420849,2.2204460492503132e-17,0.0,-1.000088900581841e-12,0.0,0.0,06,25.0
13,2,1,2.604166666666667e-05,0.0,17.2769612432929,0.0,15.787886709185644,7.016838537415849,17.2769612432929,-59.94975965305889,1.1102230246251565e-16,0.0,-1.000088900581841e-12,0,0,1.0,2.604166666666667e-05,0.0,20.899016835143357,0.0,19.097762938763175,8.4878946394503,20.899016835143357,86.38480621646448,6.661338147750939e-17,0.0,-1.000088900581841e-12,0.0,0.0,06,25.0
13,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,25.0
13,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,25.0
13,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,25.0
14,0,4,0.00010416666666666667,0.0,11.438779803894526,11.485679940978251,-5.590211438405127,-0.000865486123460657,5.5902115054031505,10.647949310270002,0.5268096969406001,56.30615936540495,1.3862943611158907,0,0,4.0,0.00010416666666666667,0.0,12.299508459943214,11.295221591003516,-5.574607059545194,-1.1321718617848116,5.719785059014331,-12.847552623262596,0.7002112625149197,57.77151243226159,1.3862943611158907,0.0,0.0,06,25.0
14,1,1,2.604166666666667e-05,0.0,42.35364880263037,0.0,33.45784685836911,25.969290527437845,42.35364880263037,281.8155957558845,0.0,0.0,-1.000088900581841e-12,0,0,1.0,2.604166666666667e-05,0.0,36.365046700612524,0.0,34.52009663137303,7.086347397655691,36.365046700612524,26.358504924703755,0.0,0.0,-1.000088900581841e-12,0.0,0.0,06,25.0
14,2,1,2.604166666666667e-05,0.0,24.100215789636476,0.0,23.055049121685332,7.020335540678923,24.100215789636476,170.58136365858942,1.1102230246251565e-16,0.0,-1.000088900581841e-12,0,0,1.0,2.604166666666667e-05,0.0,21.457664765956945,0.0,19.814660591328494,8.161245226798641,21.457664765956945,13.96619827033968,8.881784197001253e-17,0.0,-1.000088900581841e-12,0.0,0.0,06,25.0
14,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,25.0
14,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,25.0
14,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,25.0
15,0,4,0.00010416666666666667,0.0,11.636938198650908,11.361072285948039,-5.580842244556778,0.4424714398587001,5.598355216822185,4.953959868909513,0.543598876098461,55.45569178293466,1.3862943611158907,0,0,4.0,0.00010416666666666667,0.0,11.838405626259037,11.100859205409249,-5.488847160662757,-0.6586658783305706,5.577368245338448,-11.527570842104405,0.6628874252843582,57.21310119888041,1.3862943611158907,0.0,0.0,06,25.0
