frame_idx,zone_id,count,density,delta_count,speed_mean,speed_std,flow_x,flow_y,flow_magnitude,accel_mean,flow_divergence,compression,spatial_entropy,zone_inflow,zone_outflow,count_sm,density_sm,delta_count_sm,speed_mean_sm,speed_std_sm,flow_x_sm,flow_y_sm,flow_magnitude_sm,accel_mean_sm,flow_divergence_sm,compression_sm,spatial_entropy_sm,zone_inflow_sm,zone_outflow_sm,vid_id,fps
6,1,4,0.00010416666666666667,0.0,12.263008446916144,21.24015368370507,-12.18800463355515,-1.3542227370616868,12.263008446916144,-43.44312977352991,0.4977116371073357,19.749915334909495,1.3862943611158907,0,0,2.8,7.291666666666667e-05,0.6,7.955899874064296,13.780022801810194,-7.907239479524397,-0.878582164391599,7.955899874064296,264.0514015178007,0.29862698226440143,11.860169835445102,0.8317766166691344,0.6,0.0,11,25.0
6,2,3,7.8125e-05,0.0,24.083261761454562,25.969159603006645,-21.667563792986737,0.9028151580410834,21.68636428571508,-85.31774813674672,0.7077976217831798,43.6084443623047,1.0986122886651097,0,0,2.6,6.770833333333333e-05,0.2,15.62455249414742,16.848070725016406,-14.057314630265532,0.5857214429277162,14.069511868681966,186.7751313631681,0.42467857306990775,35.654210487772055,0.9364262454222441,0.2,0.0,11,25.0
6,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,25.0
6,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,25.0
6,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,25.0
7,0,6,0.00015625,0.0,27.618003825435025,18.499250027041953,-18.815498727791862,2.303938619729621,18.95603137629337,-121.22362718773262,0.5664285725848919,33.82916272949176,1.5607104090364068,0,0,6.0,0.00015625,0.0,26.587257035559826,17.808829289142317,-18.113275097287804,2.217952052729116,18.248562849118606,173.8736853628447,0.45314285806791316,33.31772592652846,1.6069202210735363,0.2,0.2,11,25.0
7,1,4,0.00010416666666666667,0.0,10.431525768140247,18.06793263088287,-10.367723788783321,-1.1519693098648043,10.431525768140247,-45.78706696939743,0.4977116371073357,19.704107883435675,1.3862943611158907,0,0,3.4,8.854166666666667e-05,0.6,10.042205027692345,17.393609327986766,-9.98078423728106,-1.1089760263645598,10.042205027692345,254.8939881239212,0.39816930968586856,15.800991412132237,1.1090354888925125,0.6,0.0,11,25.0
7,2,3,7.8125e-05,0.0,20.48642196839203,22.090660603257998,-18.43150895783682,0.7679795399098536,18.44750159334697,-89.92099482656323,0.7077976217831801,43.83431437835952,1.0986122886651097,0,0,2.8,7.291666666666666e-05,0.2,19.721836887825827,21.266202845668005,-17.743616421832897,0.739317350909687,17.75901218735136,168.79093239785544,0.5662380974265437,39.361429107174544,1.0175192670436768,0.2,0.0,11,25.0
7,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,25.0
7,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,25.0
7,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,25.0
8,0,6,0.00015625,0.0,23.56500275927886,15.784445562657062,-16.054284090919055,1.96583070501048,16.174193273010516,-101.3250266539042,0.5664285725848921,33.83408541364791,1.5607104090364068,0,0,6.0,0.00015625,0.0,31.300257587415597,20.96571840167373,-21.324131915471614,2.611118193731212,21.483401503720707,153.60868003206386,0.5664285725848914,33.7397317797102,1.5607104090364068,0.2,0.2,11,25.0
8,1,4,0.00010416666666666667,0.0,8.90067707512318,15.416424915876897,-8.846238172547292,-0.9829153525052314,8.90067707512318,-38.27121732542666,0.4977116371073357,19.69780662828421,1.3862943611158907,0,0,4.0,0.00010416666666666667,0.6,11.822340442716982,20.476894311162148,-11.75003187179052,-1.3055590968656061,11.822340442716982,247.2397446588359,0.4977116371073357,19.74055273778908,1.3862943611158907,0.6,0.0,11,25.0
8,2,3,7.8125e-05,0.0,17.47999577609963,18.84880896390661,-15.726645640083822,0.6552769016701386,15.740291322165225,-75.16065480730994,0.7077976217831803,43.8725064203223,1.0986122886651097,0,0,3.0,7.8125e-05,0.2,23.217836043045754,25.035964638449325,-20.88894554984966,0.8703727312437147,20.907070451784406,153.75880143639344,0.7077976217831797,43.0762861349696,1.0986122886651097,0.2,0.0,11,25.0
8,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,25.0
8,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,25.0
8,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,25.0
9,0,7,0.00018229166666666667,1.0,19.369757679878585,10.635039114293344,-3.886911707964857,4.462575370885199,5.917994725102875,-146.06556878174555,0.6723325006919934,29.195588379693618,1.7478680974607577,2,1,6.2,0.00016145833333333333,0.2,28.0174758762574,18.298962035331847,-17.22579962693697,2.906606986668135,17.754869186760196,-90.30643113830274,0.587609358206312,32.87509895516588,1.598141946721277,0.4,0.2,11,25.0
9,1,3,7.8125e-05,-1.0,27.29613153187685,19.981263093188446,-27.112315470749014,-2.3998680178372886,27.218321342221945,578.5710786892228,0.6666666666666667,67.85260814325633,0.6365141682928128,1,2,3.8,9.895833333333334e-05,-0.2,14.578415291982754,19.791151265532168,-14.4858767003598,-1.4870195598130056,14.56285325405177,92.63881468572046,0.5315026430192019,29.357720239344946,1.2363383225512752,0.2,0.4,11,25.0
9,2,3,7.8125e-05,0.0,41.33457393869538,23.401515638389544,-39.76389002363803,0.47880212525721094,39.766772578210706,596.3644540648937,0.13283372673376348,46.25401164946468,1.0986122886651097,0,0,3.0,7.8125e-05,0.0,26.176045026313204,23.991850962155052,-24.065513304656335,0.7671243958817848,24.08007049958935,73.95522458168632,0.5928048427732967,44.09907771742872,1.0986122886651097,0.0,0.0,11,25.0
9,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,25.0
9,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,25.0
9,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,25.0
10,0,7,0.00018229166666666667,0.0,18.81982341940235,10.52751071594225,-0.207124129508183,4.032827654365296,4.0381430503188,-13.748356511905888,0.6543319037264,30.345320275678375,1.7478680974607577,0,0,6.4,0.0001666666666666667,0.2,24.36790731938783,15.438688741914806,-12.21655800563827,3.09472356482279,13.47410800554482,-99.47610228108701,0.6051900244346137,32.20089945658212,1.6355734844061474,0.4,0.2,11,25.0
10,1,3,7.8125e-05,0.0,29.153706235385673,20.974950688848086,-28.935945943549598,-2.643717529047182,29.05646589008057,46.43936758772066,0.6666666666666666,67.12284200832114,0.6365141682928128,0,0,3.6,9.375e-05,-0.2,17.60900981148842,19.136145002500275,-17.490045601836876,-1.7065385892632385,17.57399970449642,99.50180644171789,0.565293648931068,38.82545599964137,1.0863822839866597,0.2,0.4,11,25.0
10,2,3,7.8125e-05,0.0,44.36638617245555,25.678584288423263,-42.95211710425557,0.5095582886735966,42.95513954566135,75.79530584400416,0.12659422930994724,47.49708271412988,1.0986122886651097,0,0,3.0,7.8125e-05,0.0,29.550127923419428,23.19774581939681,-27.708345103760195,0.6628864027103767,27.719213865019867,84.3520724276556,0.47656416427865017,45.013271904916216,1.0986122886651097,0.0,0.0,11,25.0
10,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,25.0
10,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,25.0
10,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,25.0
11,0,7,0.00018229166666666667,0.0,17.84963532381469,10.283900324448483,1.223053691148483,3.6420787922232085,3.8419524021249916,-24.254702389691467,0.6360724223406824,30.8859465270125,1.7478680974607577,0,0,6.6,0.00017187500000000002,0.2,21.444444601561905,13.146029148876618,-7.548152993007095,3.281450228442761,9.785662965370111,-81.32345630499594,0.6191187943857719,31.618020665104837,1.6730050220910173,0.4,0.2,11,25.0
11,1,3,7.8125e-05,0.0,27.401051587901957,19.797336134728983,-27.182490560732642,-2.5819532098710476,27.30483978093046,-43.8163661870929,0.6666666666666667,66.85132907348003,0.6365141682928128,0,0,3.4,8.854166666666667e-05,-0.2,20.636618439685584,18.847581492705057,-20.48894278727237,-1.952084683825111,20.582365971299282,99.42715915900527,0.5990846548429343,48.245738747355475,0.9364262454220439,0.2,0.4,11,25.0
11,2,3,7.8125e-05,0.0,41.79451277634689,24.459142978473437,-40.5227054857536,0.5384189656645454,40.52628227296099,-64.29683490271636,0.12398077905040661,48.10776768813605,1.0986122886651097,0,0,3.0,7.8125e-05,0.0,33.0923781263979,22.895742494490168,-31.479373442313566,0.590007164235069,31.487197462469048,88.55625507446167,0.3598007957320955,45.913136570082486,1.0986122886651097,0.0,0.0,11,25.0
11,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,25.0
11,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,25.0
11,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,25.0
12,0,7,0.00018229166666666667,0.0,16.572519070143,9.733171107963184,1.7264918868357608,3.299328908536459,3.7237542187977564,-31.927906341792347,0.6279039730325637,31.029262953702965,1.7478680974607577,0,0,6.8,0.00017708333333333335,0.2,19.2353476505035,11.392813365060864,-3.4397548700815705,3.480528286204129,6.739207533870987,-63.464312135807894,0.6314138744753063,31.058040709947072,1.7104365597758875,0.4,0.2,11,25.0
12,1,3,7.8125e-05,0.0,24.88642597498325,18.13470450860479,-24.679008575631354,-2.420938397209063,24.797467753768068,-62.865640322967785,0.6666666666666667,66.76025154532373,0.6365141682928128,0,0,3.2,8.333333333333333e-05,-0.2,23.52759848105418,18.86093586824944,-23.35119974464198,-2.2058785012939626,23.455554368424846,96.01144448829122,0.6328756607548005,57.65696747973309,0.7864702068574283,0.2,0.4,11,25.0
12,2,3,7.8125e-05,0.0,38.008282216072466,22.430529405362314,-36.86037373100288,0.544572975734014,36.864396255941955,-94.6557640068608,0.12277116590782755,48.212179655862144,1.0986122886651097,0,0,3.0,7.8125e-05,0.0,36.596750175933984,22.963716254911034,-35.16514639694678,0.5453258513999011,35.170576394988046,87.60930123840215,0.24279550455702506,46.78870962558301,1.0986122886651097,0.0,0.0,11,25.0
12,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,25.0
12,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,25.0
12,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,25.0
13,0,7,0.00018229166666666667,0.0,15.266840214899513,9.060536989397649,1.848340734734785,3.0026703075865027,3.525959790998977,-32.64197138108712,0.6241399300287549,31.055612580262004,1.7478680974607577,0,0,7.0,0.00018229166666666667,0.2,17.575715141627626,10.048031650408982,0.14077009504919782,3.6878962067193335,4.20956083746868,-49.72770108124447,0.6429561459640789,30.502346143269893,1.7478680974607577,0.4,0.2,11,25.0
13,1,3,7.8125e-05,0.0,22.44591491491296,16.517492317236464,-22.25296935080968,-2.2392269022831157,22.36534779626696,-61.01277650175711,0.6666666666666667,66.74078935293066,0.6365141682928128,0,0,3.0,7.8125e-05,-0.2,26.236646049012137,19.081149348521354,-26.032545980294458,-2.4571408112495394,26.148488512653604,91.46313265302513,0.6666666666666667,67.06556402466238,0.6365141682928128,0.2,0.4,11,25.0
13,2,3,7.8125e-05,0.0,34.3088565256767,20.412004327026242,-33.26665517981548,0.5348769063569171,33.270954903003584,-92.48564225989391,0.12218667732312638,48.19741063039614,1.0986122886651097,0,0,3.0,7.8125e-05,0.0,39.9625223258494,23.276355327534958,-38.673148304893104,0.5212458523372568,38.676709111155716,84.14430374788535,0.12567331566501425,47.653690467597784,1.0986122886651097,0.0,0.0,11,25.0
13,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,25.0
13,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,25.0
13,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,25.0
14,0,5,0.00013020833333333333,-2.0,18.86195505760208,16.316645947245842,8.884489455074073,3.3442455953587866,9.493057014439502,173.3063754449448,0.6320426329612743,24.997923426018215,1.6094379124291003,0,2,6.6,0.000171875,-0.4,17.474154617172328,11.184353016999482,2.695050327656984,3.46423025161405,4.924573295336005,14.146687764093594,0.634898172417935,29.662813152534813,1.720182060454426,0.0,0.4,11,25.0
14,1,3,7.8125e-05,0.0,44.88524774242463,4.803732350002882,-30.52695541745821,-24.07070720678629,38.87536433905559,560.9833206877917,0.12564018611115424,63.49494571239429,1.0986122886651097,0,0,3.0,7.8125e-05,0.0,29.754469291121694,16.045643199884243,-26.7154739696363,-6.7913086490393395,28.479897112020332,87.9455810527389,0.5584613705555641,66.19403153848997,0.7289337923672722,0.0,0.0,11,25.0
14,2,4,0.00010416666666666667,1.0,30.939207713329793,28.828030267609737,-30.42764755760826,-0.16090449656433573,30.428072994309687,173.58551063574222,0.5585071776601855,55.64427902156343,1.3862943611158907,1,0,3.2,8.333333333333334e-05,0.2,37.88344908077629,24.361658253378998,-36.80589981168716,0.3933045279729475,36.808969194375514,-0.41148493794492536,0.21080800585029866,49.53174394201753,1.156148703155266,0.2,0.0,11,25.0
14,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,25.0
