frame_idx,zone_id,count,density,delta_count,speed_mean,speed_std,flow_x,flow_y,flow_magnitude,accel_mean,flow_divergence,compression,spatial_entropy,zone_inflow,zone_outflow,count_sm,density_sm,delta_count_sm,speed_mean_sm,speed_std_sm,flow_x_sm,flow_y_sm,flow_magnitude_sm,accel_mean_sm,flow_divergence_sm,compression_sm,spatial_entropy_sm,zone_inflow_sm,zone_outflow_sm,vid_id,fps
2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train010,10.0
2,3,2,0.0001388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.54882317583335,0.6931471805579453,0,0,2.0,0.0001388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.54882317583335,0.6931471805579453,0.6666666666666666,0.0,Train010,10.0
2,4,2,0.0001388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.307764064044152,0.6931471805579453,0,0,2.0,0.0001388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.307764064044152,0.6931471805579453,0.6666666666666666,0.0,Train010,10.0
2,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train010,10.0
3,0,3,0.00020833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.21388235744394,1.0986122886651097,0,0,3.0,0.00020833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.21388235744394,1.0986122886651097,0.75,0.0,Train010,10.0
3,1,2,0.0001388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.53697415923993,0.6931471805579453,0,0,2.0,0.0001388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.53697415923993,0.6931471805579453,0.5,0.0,Train010,10.0
3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train010,10.0
3,3,2,0.0001388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.54882317583335,0.6931471805579453,0,0,2.0,0.0001388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.54882317583335,0.6931471805579453,0.5,0.0,Train010,10.0
3,4,2,0.0001388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.307764064044152,0.6931471805579453,0,0,2.0,0.0001388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.307764064044152,0.6931471805579453,0.5,0.0,Train010,10.0
3,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train010,10.0
4,0,4,0.0002777777777777778,1.0,7.1791373307359025,4.32712395030216,-7.034323019913286,0.0,7.034323019913286,95.7218310764787,0.5137889135497768,18.694283218171567,1.3862943611158907,1,0,3.2,0.00022222222222222223,0.2,1.4358274661471806,0.8654247900604319,-1.4068646039826571,0.0,1.4068646039826571,19.14436621529574,0.10275778270995536,23.109962529589463,1.156148703155266,0.8,0.0,Train010,10.0
4,1,2,0.0001388888888888889,0.0,10.764937905690484,4.964286542527227,-10.551484529869928,-0.7034323019913286,10.574906277956757,107.64937905690482,0.0224755954866509,81.777528513305,0.6931471805579453,0,0,2.0,0.0001388888888888889,0.0,2.1529875811380967,0.9928573085054454,-2.1102969059739856,-0.1406864603982657,2.1149812555913514,21.529875811380965,0.00449511909733018,83.98508503005294,0.6931471805579453,0.4,0.0,Train010,10.0
4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train010,10.0
4,3,2,0.0001388888888888889,0.0,4.307190285564285,1.493461077598971,4.220593811947971,0.7034323019913286,4.2788116491542745,43.07190285564285,0.007492443317097086,44.229206932268966,0.6931471805579453,0,0,2.0,0.0001388888888888889,0.0,0.861438057112857,0.2986922155197942,0.8441187623895943,0.1406864603982657,0.8557623298308549,8.614380571128569,0.0014984886634194171,43.68489992712047,0.6931471805579453,0.4,0.0,Train010,10.0
4,4,1,6.944444444444444e-05,-1.0,48.9378615886159,0.0,15.475510643809226,-46.42653193142769,48.9378615886159,489.378615886159,1.1102230246251565e-16,0.0,-1.000088900581841e-12,0,1,1.8,0.000125,-0.2,9.78757231772318,0.0,3.0951021287618454,-9.285306386285537,9.78757231772318,97.8757231772318,2.2204460492503132e-17,8.246211251235321,0.5545177444461562,0.4,0.2,Train010,10.0
4,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train010,10.0
5,0,4,0.0002777777777777778,0.0,6.8560670830901245,4.132397907072284,-6.717769599165332,0.0,6.717769599165332,-3.2307024764577763,0.5137889135497768,18.762513300984274,1.3862943611158907,0,0,3.4,0.00023611111111111112,0.2,2.807040882765205,1.6919043714748887,-2.7504185238157235,0.0,2.7504185238157235,18.498225720004182,0.20551556541991073,22.019688718297534,1.2136851176454222,0.2,0.0,Train010,10.0
5,1,2,0.0001388888888888889,0.0,10.28050210304981,4.7408873778654375,-10.076654398748023,-0.671776959916533,10.099022138587605,-4.844358026406725,0.02247559548665079,80.94914107272456,0.6931471805579453,0,0,2.0,0.0001388888888888889,0.0,4.209088001748059,1.9410347840785327,-4.12562778572359,-0.2750418523815723,4.1347856833088725,20.561004206099618,0.008990238194660338,83.26751841274987,0.6931471805579453,0.0,0.0,Train010,10.0
5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train010,10.0
5,3,2,0.0001388888888888889,0.0,4.113361282425254,1.4262534427591196,4.030661759499199,0.671776959916533,4.086259720497937,-1.938290031390315,0.007492443317097086,44.43551282720996,0.6931471805579453,0,0,2.0,0.0001388888888888889,0.0,1.6841103135979079,0.5839429040716182,1.6502511142894343,0.2750418523815723,1.6730142739304423,8.226722564850506,0.0029969773268388343,43.86223785739579,0.6931471805579453,0.0,0.0,Train010,10.0
5,4,1,6.944444444444444e-05,0.0,46.73559600511746,0.0,14.779093118163782,-44.33727935449124,46.73559600511746,-22.022655834984448,1.1102230246251565e-16,0.0,-1.000088900581841e-12,0,0,1.6,0.00011111111111111112,-0.2,19.13469151874667,0.0,6.050920752394601,-18.152762257183788,19.13469151874667,93.47119201023492,4.4408920985006264e-17,6.184658438426491,0.4158883083343672,0.0,0.2,Train010,10.0
5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train010,10.0
6,0,4,0.0002777777777777778,0.0,5.704066933795649,3.438046036211385,-5.589007075786355,-5.551115123125783e-15,5.589007075786355,-11.520001492944765,0.5137889135497768,18.7816370487942,1.3862943611158907,0,0,3.6,0.00025,0.2,3.947854269524335,2.379513578717166,-3.8682199389729943,-1.1102230246251565e-15,3.8682199389729943,16.194225421415233,0.3082733481298661,20.933239656567586,1.2712215321355784,0.2,0.0,Train010,10.0
6,1,2,0.0001388888888888889,0.0,8.553106525671978,3.944293222513655,-8.383510613679546,-0.5589007075786411,8.40211998311197,-17.27395577377832,0.022475595486650457,80.7196254406339,0.6931471805579453,0,0,2.0,0.0001388888888888889,0.0,5.919709306882455,2.729893428581264,-5.8023299084595,-0.3868219938973005,5.815209679931266,17.106213051343957,0.01348535729199043,82.50404866902866,0.6931471805579453,0.0,0.0,Train010,10.0
6,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train010,10.0
6,3,2,0.0001388888888888889,0.0,3.4222080667364274,1.1866052364218858,3.3534042454718076,0.55890070757863,3.3996602822164803,-6.911532156888263,0.007492443317096864,44.49284226985237,0.6931471805579453,0,0,2.0,0.0001388888888888889,0.0,2.3685519269451936,0.8212639513559953,2.3209319633837957,0.38682199389729827,2.3529463303737383,6.844416133472853,0.004495465990258208,44.0510416761996,0.6931471805579453,0.0,0.0,Train010,10.0
6,4,1,6.944444444444444e-05,0.0,38.88278288022084,0.0,12.295815566730006,-36.887446700189955,38.88278288022084,-78.5281312489662,1.1102230246251565e-16,0.0,-1.000088900581841e-12,0,0,1.4,9.722222222222222e-05,-0.2,26.911248094790842,0.0,8.510083865740603,-25.530251597221774,26.911248094790842,77.76556576044167,6.661338147750939e-17,4.123105625617661,0.27725887222257806,0.0,0.2,Train010,10.0
6,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train010,10.0
7,0,4,0.0002777777777777778,0.0,4.687421196617126,2.8252771315849508,-4.592868656548381,-9.43689570931383e-16,4.592868656548381,-10.166457371785226,0.5137889135497766,18.784824110555586,1.3862943611158907,0,0,3.8,0.00026388888888888886,0.2,4.88533850884776,2.944569005034156,-4.786793670282671,-1.298960938811433e-15,4.786793670282671,14.160933947058187,0.41103113083982146,19.84742800718991,1.3287579466257344,0.2,0.0,Train010,10.0
7,1,2,0.0001388888888888889,0.0,7.028671523438928,3.2412950043314224,-6.889302984822579,-0.45928686565483595,6.90459557408313,-15.244350022330512,0.022475595486650457,80.68148727540445,0.6931471805579453,0,0,2.0,0.0001388888888888889,0.0,7.325443611570241,3.3781524294475482,-7.180190505424015,-0.4786793670282677,7.196128794747892,14.057343046877852,0.017980476389320522,81.73295129226157,0.6931471805579453,0.0,0.0,Train010,10.0
7,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train010,10.0
7,3,2,0.0001388888888888889,0.0,2.8122619908634348,0.9751145282440823,2.7557211939290247,0.4592868656548248,2.7937329370633557,-6.0994607587299265,0.007492443317096642,44.50237575079244,0.6931471805579453,0,0,2.0,0.0001388888888888889,0.0,2.9310043251178803,1.0162868570048116,2.8720762021696005,0.47867936702826325,2.9116929177864095,5.624523981726869,0.005993954653677536,44.241752191191416,0.6931471805579453,0.0,0.0,Train010,10.0
7,4,1,6.944444444444444e-05,0.0,31.952637087119133,0.0,10.104311044406478,-30.31293313321933,31.952637087119133,-69.30145793101704,0.0,0.0,-1.000088900581841e-12,0,0,1.2,8.333333333333333e-05,-0.2,33.30177551221466,0.0,10.530946074621898,-31.59283822386564,33.30177551221466,63.905274174238265,6.661338147750939e-17,2.0615528128088303,0.13862943611078898,0.0,0.2,Train010,10.0
7,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train010,10.0
8,0,4,0.0002777777777777778,0.0,3.8972213096386383,2.348995275012615,-3.8186083242507847,-4.9960036108132044e-15,3.8186083242507847,-7.901998869784876,0.5137889135497768,18.783160371694414,1.3862943611158907,0,0,4.0,0.0002777777777777778,0.2,5.664782770775488,3.4143680600366793,-5.550515335132827,-2.298161660974074e-15,5.550515335132827,12.58053417310121,0.5137889135497768,18.761283610040007,1.3862943611158907,0.2,0.0,Train010,10.0
8,1,2,0.0001388888888888889,0.0,5.843786442610567,2.6948813498607964,-5.727912486376205,-0.3818608324250841,5.740627069138424,-11.848850808283608,0.022475595486650346,80.70139253864939,0.6931471805579453,0,0,2.0,0.0001388888888888889,0.0,8.494200900092354,3.9171286994197074,-8.325773002699256,-0.5550515335132845,8.344254208575578,11.687572885221133,0.02247559548665059,80.96583496814347,0.6931471805579453,0.0,0.0,Train010,10.0
8,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train010,10.0
8,3,2,0.0001388888888888889,0.0,2.338174211225035,0.8107308815247197,2.2911649945504706,0.38186083242505686,2.322768763263751,-4.7408777963839945,0.007492443317096198,44.49739973366136,0.6931471805579453,0,0,2.0,0.0001388888888888889,0.0,3.3986391673628873,1.1784330333097557,3.3303092010796944,0.5550515335132746,3.37624667043916,4.6763484224500695,0.007492443317096776,44.431467502757016,0.6931471805579453,0.0,0.0,Train010,10.0
8,4,1,6.944444444444444e-05,0.0,26.56609955276483,0.0,8.400938313351777,-25.202814940055205,26.56609955276483,-53.865375343543036,0.0,0.0,-1.000088900581841e-12,0,0,1.0,6.944444444444444e-05,-0.2,38.61499542276763,0.0,12.211133737292254,-36.63340121187669,38.61499542276763,53.132199105529665,6.661338147750939e-17,0.0,-1.000088900581841e-12,0.0,0.2,Train010,10.0
8,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train010,10.0
9,0,4,0.0002777777777777778,0.0,8.745709054816349,2.4454203237288077,-8.632930754599498,-0.8863538806610944,8.678313005156753,48.48487745177711,0.007548720706549217,19.190238352453967,1.3862943611158907,0,0,4.0,0.0002777777777777778,0.0,5.978097115591577,3.038027334722009,-5.87023688207007,-0.1772707761322212,5.87931333218152,3.1331434481608937,0.41254087498113134,18.86047463689649,1.3862943611158907,0.0,0.0,Train010,10.0
9,1,2,0.0001388888888888889,0.0,8.629593903091324,1.526818387629024,-8.563197524810183,-1.067906329321974,8.629529290588287,27.858074604807577,7.729271554124395e-06,81.76968397818321,0.6931471805579453,0,0,2.0,0.0001388888888888889,0.0,8.067132099572522,3.229635068440067,-7.928115601687307,-0.6279463389794137,7.955178811101883,-4.270688005198317,0.017982022243631234,80.9642660611191,0.6931471805579453,0.0,0.0,Train010,10.0
9,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train010,10.0
9,3,2,0.0001388888888888889,0.0,6.217293521520834,0.3694812844882982,6.1589247287644735,0.8193930821546362,6.213192322604332,38.79119310295799,0.0006619824526929996,44.2994869031484,0.6931471805579453,0,0,2.0,0.0001388888888888889,0.0,3.780659814554197,0.9536370746876213,3.7179753844429952,0.5782436895459362,3.7631228051291714,3.820206471913098,0.006126351144215958,44.44552349693291,0.6931471805579453,0.0,0.0,Train010,10.0
9,4,1,6.944444444444444e-05,0.0,22.880046884211517,0.0,9.577197403713885,-20.779168301787564,22.880046884211517,-36.860526685533124,0.0,0.0,-1.000088900581841e-12,0,0,1.0,6.944444444444444e-05,0.0,33.40343248188675,0.0,11.031471089273186,-31.50392848594866,33.40343248188675,-52.11562940880877,4.4408920985006264e-17,0.0,-1.000088900581841e-12,0.0,0.0,Train010,10.0
9,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train010,10.0
10,0,4,0.0002777777777777778,0.0,8.895297224135593,2.6697577811454996,-8.780320243518858,-0.9452823456787851,8.831057824054774,1.495881693192449,0.006981738009615546,19.164827688210195,1.3862943611158907,0,0,4.0,0.0002777777777777778,0.0,6.385943143800671,2.7454993095366516,-6.282747010940776,-0.3663272452679782,6.301970977159409,4.078460282090939,0.31117943987309904,18.940937514341673,1.3862943611158907,0.0,0.0,Train010,10.0
10,1,2,0.0001388888888888889,0.0,8.700615312542627,1.016463489994858,-8.618804047702477,-1.1719297399784618,8.6981148835905,0.7102140945130175,0.0002913625223379679,82.18644550360197,0.6931471805579453,0,0,2.0,0.0001388888888888889,0.0,7.751154741471085,2.4847502908659513,-7.636545531478198,-0.7279768949917994,7.674997360102462,-3.159773581014368,0.013545175650768671,81.21172694729458,0.6931471805579453,0.0,0.0,Train010,10.0
10,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train010,10.0
10,3,2,0.0001388888888888889,0.0,6.798393944404114,0.20943350421115792,6.732907038138235,0.8732583382459667,6.789301680550621,5.811004228832797,0.0013386848039774746,44.22472157047814,0.6931471805579453,0,0,2.0,0.0001388888888888889,0.0,4.317666346949969,0.7102730869780287,4.258424440170802,0.6185399652118229,4.303731197139708,5.3700653239577205,0.004895599441592036,44.403365245586535,0.6931471805579453,0.0,0.0,Train010,10.0
10,4,1,6.944444444444444e-05,0.0,19.80523444794399,0.0,9.056855782507201,-17.61308249208222,19.80523444794399,-30.74812436267525,0.0,0.0,-1.000088900581841e-12,0,0,1.0,6.944444444444444e-05,0.0,28.017360170452058,0.0,9.88702362214187,-26.159089113466855,28.017360170452058,-53.86072311434693,2.2204460492503132e-17,0.0,-1.000088900581841e-12,0.0,0.0,Train010,10.0
10,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train010,10.0
11,0,4,0.0002777777777777778,0.0,8.03557283625786,2.2564333734948225,-7.933299626879673,-0.8444299415526775,7.978114119015836,-8.597243878777334,0.006943928891171014,19.15000000770758,1.3862943611158907,0,0,4.0,0.0002777777777777778,0.0,6.852244324293113,2.509176776993339,-6.751605521159439,-0.5352132335785126,6.7797923858053055,4.663011804924425,0.20981044294137785,19.014610106124348,1.3862943611158907,0.0,0.0,Train010,10.0
11,1,2,0.0001388888888888889,0.0,7.998066861346471,0.7760786856261195,-7.916951019906858,-1.1057067234088827,7.9937913914359715,-7.025484511961553,0.0005396452780913608,82.35267478389748,0.6931471805579453,0,0,2.0,0.0001388888888888889,0.0,7.640146808605984,1.8511073834884442,-7.543233612723659,-0.8373380981578478,7.5933316417672625,-1.1100793286510149,0.00915798560905685,81.5383368159473,0.6931471805579453,0.0,0.0,Train010,10.0
11,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train010,10.0
11,3,2,0.0001388888888888889,0.0,6.407782328120819,0.14366928720865824,6.345285346079045,0.8167517290346697,6.397634680883756,-3.906116162832949,0.0015844413239874955,44.19424811625428,0.6931471805579453,0,0,2.0,0.0001388888888888889,0.0,4.914781199226847,0.5016858971353833,4.856800660292249,0.6701101695030308,4.903326076873163,5.971148522768784,0.003713999042970162,44.34364641486692,0.6931471805579453,0.0,0.0,Train010,10.0
11,4,1,6.944444444444444e-05,0.0,17.231646974612172,0.0,8.144068230039514,-15.185644870143705,17.231646974612172,-25.735874733318198,0.0,0.0,-1.000088900581841e-12,0,0,1.0,6.944444444444444e-05,0.0,23.687132989330326,0.0,9.05667415480377,-21.818728747457605,23.687132989330326,-43.30227181121733,0.0,0.0,-1.000088900581841e-12,0.0,0.0,Train010,10.0
11,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train010,10.0
12,0,4,0.0002777777777777778,0.0,7.0616892774561855,1.8335274291776222,-6.973562097691774,-0.7281263828651421,7.011471768451155,-9.738835588016745,0.006948608392236988,19.15544836162605,1.3862943611158907,0,0,4.0,0.0002777777777777778,0.0,7.327097940460925,2.3108268365118736,-7.227744209388118,-0.6808385101515408,7.2635130081858605,4.748536161678121,0.10844238190986992,19.088734956338442,1.3862943611158907,0.0,0.0,Train010,10.0
12,1,2,0.0001388888888888889,0.0,7.153753109772743,0.6404170585644451,-7.079044809865349,-0.9985816329341861,7.1491286670275445,-8.443137515737282,0.0006516600839880926,82.42221890304509,0.6931471805579453,0,0,2.0,0.0001388888888888889,0.0,7.665163125872747,1.3309317943350485,-7.581181977732214,-0.9451970516137177,7.642238260356146,0.25016317266763116,0.004793198528524378,81.88648314147542,0.6931471805579453,0.0,0.0,Train010,10.0
12,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train010,10.0
12,3,2,0.0001388888888888889,0.0,5.784876589241506,0.11197405101325053,5.728167141466808,0.7352589767959401,5.775162730481197,-6.229057388793131,0.0016798115758376309,44.180607392995284,0.6931471805579453,0,0,2.0,0.0001388888888888889,0.0,5.509304118902461,0.32905780168921694,5.451289849799807,0.725304591731254,5.499612035556732,5.945229196756142,0.0025514726947183596,44.279292743307494,0.6931471805579453,0.0,0.0,Train010,10.0
12,4,1,6.944444444444444e-05,0.0,15.083585539036797,0.0,7.222727180810246,-13.241856546006865,15.083585539036797,-21.48061435575375,0.0,0.0,-1.000088900581841e-12,0,0,1.0,6.944444444444444e-05,0.0,20.31332267971386,0.0,8.480357382084524,-18.40451343001511,20.31332267971386,-33.73810309616467,0.0,0.0,-1.000088900581841e-12,0.0,0.0,Train010,10.0
12,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train010,10.0
13,0,4,0.0002777777777777778,0.0,6.182630841103533,1.4978691505887674,-6.106867667285629,-0.6261938543874834,6.138888453866161,-8.790584363526527,0.006953408235887415,19.163296065332407,1.3862943611158907,0,0,4.0,0.0002777777777777778,0.0,7.784179846753903,2.140601611627104,-7.685396077995087,-0.8060772810290366,7.727569034108936,4.5708190629297905,0.007075280847092036,19.164762095066042,1.3862943611158907,0.0,0.0,Train010,10.0
13,1,2,0.0001388888888888889,0.0,6.353813760254448,0.5496808031756761,-6.286672418266594,-0.8903296511713464,6.349404458872409,-7.99939349518294,0.0006991962057525392,82.45395932903854,0.6931471805579453,0,0,2.0,0.0001388888888888889,0.0,7.767168589401523,0.9018916849980245,-7.692933964110291,-1.0468908153629701,7.763993738302942,1.0200546352877646,0.00043791867234481695,82.23699649955326,0.6931471805579453,0.0,0.0,Train010,10.0
