frame_idx,zone_id,count,density,delta_count,speed_mean,speed_std,flow_x,flow_y,flow_magnitude,accel_mean,flow_divergence,compression,spatial_entropy,zone_inflow,zone_outflow,count_sm,density_sm,delta_count_sm,speed_mean_sm,speed_std_sm,flow_x_sm,flow_y_sm,flow_magnitude_sm,accel_mean_sm,flow_divergence_sm,compression_sm,spatial_entropy_sm,zone_inflow_sm,zone_outflow_sm,vid_id,fps
3,3,1,6.944444444444444e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.000088900581841e-12,0,0,1.0,6.944444444444444e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.000088900581841e-12,0.25,0.0,Train008,10.0
3,4,2,0.0001388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.816653826391969,0.6931471805579453,0,0,2.0,0.0001388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.816653826391969,0.6931471805579453,0.5,0.0,Train008,10.0
3,5,1,6.944444444444444e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.000088900581841e-12,0,0,1.0,6.944444444444444e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.000088900581841e-12,0.25,0.0,Train008,10.0
4,0,2,0.0001388888888888889,-1.0,12.218560234701307,3.3207672185893253,-11.958349133852584,-2.1102969059739856,12.14312427007466,122.18560234701307,0.006667938619321578,53.229045430435605,0.6931471805579453,0,1,2.8,0.00019444444444444446,-0.2,2.4437120469402616,0.6641534437178651,-2.3916698267705168,-0.42205938119479713,2.4286248540149318,24.437120469402615,0.0013335877238643157,40.616569043766006,1.0175192670436768,0.6,0.2,Train008,10.0
4,1,2,0.0001388888888888889,0.0,7.865626683499552,0.6919966148089971,-7.737755321904614,-1.4068646039826571,7.864612224108856,78.65626683499552,0.00012997986245733006,37.972851403612154,0.6931471805579453,0,0,2.0,0.0001388888888888889,0.0,1.5731253366999103,0.1383993229617994,-1.5475510643809227,-0.2813729207965314,1.5729224448217711,15.731253366999104,2.5995972491466012e-05,37.66116303746825,0.6931471805579453,0.4,0.0,Train008,10.0
4,2,1,6.944444444444444e-05,0.0,5.800651363163256,0.0,5.6274584159306285,1.4068646039826571,5.800651363163256,58.00651363163256,0.0,0.0,-1.000088900581841e-12,0,0,1.0,6.944444444444444e-05,0.0,1.1601302726326512,0.0,1.1254916831861257,0.2813729207965314,1.1601302726326512,11.601302726326512,0.0,0.0,-1.000088900581841e-12,0.2,0.0,Train008,10.0
4,3,3,0.00020833333333333335,2.0,3.316011672291545,4.689548679942191,3.2826840759595335,-0.46895486799421904,3.3160116722915456,99.48035016874636,0.0022359455793912186,36.57129905805265,1.0986122886651097,2,0,1.4,9.722222222222222e-05,0.4,0.663202334458309,0.9379097359884382,0.6565368151919067,-0.09379097359884381,0.6632023344583091,19.89607003374927,0.0004471891158782437,7.314259811610531,0.21972245773222188,0.6,0.0,Train008,10.0
4,4,1,6.944444444444444e-05,-1.0,10.987963817300091,0.0,7.034323019913286,-8.441187623895942,10.987963817300091,109.87963817300091,1.1102230246251565e-16,0.0,-1.000088900581841e-12,0,1,1.8,0.000125,-0.2,2.197592763460018,0.0,1.4068646039826571,-1.6882375247791885,2.197592763460018,21.975927634600183,2.2204460492503132e-17,8.653323061113575,0.5545177444461562,0.4,0.2,Train008,10.0
4,5,0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.8,5.555555555555556e-05,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.000711204654728e-13,0.2,0.2,Train008,10.0
5,0,2,0.0001388888888888889,0.0,11.668709591226406,3.1713284993868767,-11.42020831858106,-2.015330879749599,11.596668340288963,-5.498506434749011,0.006667938619321578,52.652817824419856,0.6931471805579453,0,0,2.6,0.00018055555555555555,-0.2,4.7774539651855426,1.2984191435952404,-4.675711490486729,-0.8251255571447169,4.747958522072724,23.337419182452813,0.0026671754477286314,43.65444261923025,0.936426245422244,0.0,0.2,Train008,10.0
5,1,2,0.0001388888888888889,0.0,7.511663547894376,0.6608558931014965,-7.389546559081863,-1.343553919833066,7.510694740457596,-3.5396313560517623,0.00012997986245733006,38.090236155502026,0.6931471805579453,0,0,2.0,0.0001388888888888889,0.0,3.0754580462787855,0.2705705015820987,-3.0254603761972954,-0.5500837047631446,3.07506139291329,15.023327095788753,5.1991944982932024e-05,37.7625620793822,0.6931471805579453,0.0,0.0,Train008,10.0
5,2,1,6.944444444444444e-05,0.0,5.539614725184373,0.0,5.374215679332264,1.343553919833066,5.539614725184373,-2.610366379788829,0.0,0.0,-1.000088900581841e-12,0,0,1.0,6.944444444444444e-05,0.0,2.268053217669526,0.0,2.2003348190525784,0.5500837047631446,2.268053217669526,11.079229450368747,0.0,0.0,-1.000088900581841e-12,0.0,0.0,Train008,10.0
5,3,3,0.00020833333333333335,0.0,3.166786958679093,4.478513066110219,3.1349591462771538,-0.44785130661102196,3.166786958679093,-1.4922471361245233,0.0022359455793912186,37.085085056170676,1.0986122886651097,0,0,1.8,0.000125,0.4,1.2965597261941277,1.8336123492104819,1.2835286444473375,-0.1833612349210482,1.2965597261941277,19.597620606524366,0.0008943782317564874,14.731276822844666,0.43944491546544384,0.4,0.0,Train008,10.0
5,4,1,6.944444444444444e-05,0.0,10.49349156693932,0.0,6.7177695991653295,-8.061323518998396,10.49349156693932,-4.944722503607721,1.1102230246251565e-16,0.0,-1.000088900581841e-12,0,0,1.6,0.00011111111111111112,-0.2,4.296291076847882,0.0,2.750418523815723,-3.3005022285788677,4.296291076847882,20.98698313387864,4.4408920985006264e-17,6.489992295835181,0.4158883083343672,0.0,0.2,Train008,10.0
5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6,4.1666666666666665e-05,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.000533403491046e-13,0.0,0.2,Train008,10.0
6,0,2,0.0001388888888888889,0.0,9.70805853162386,2.638461644310991,-9.50131202883679,-1.6767021227359011,9.648122111463232,-19.60651059602544,0.006667938619321578,52.49308237332506,0.6931471805579453,0,0,2.4,0.00016666666666666666,-0.2,6.7190656715103145,1.8261114724574388,-6.575973896254086,-1.1604659816918972,6.677582944365371,19.416117063247725,0.004000763171592947,46.66036910447554,0.855333223800811,0.0,0.2,Train008,10.0
6,1,2,0.0001388888888888889,0.0,6.249505896320745,0.5498146681122038,-6.147907783364975,-1.11780141515726,6.248699874092787,-12.621576515736304,0.00012997986245733006,38.12279563263118,0.6931471805579453,0,0,2.0,0.0001388888888888889,0.0,4.325359225542934,0.38053343520453947,-4.25504193287029,-0.7736439877945965,4.3248013677318475,12.499011792641491,7.798791747439803e-05,37.870473016721974,0.6931471805579453,0.0,0.0,Train008,10.0
6,2,1,6.944444444444444e-05,0.0,4.60881330315828,0.0,4.47120566062904,1.11780141515726,4.60881330315828,-9.30801422026093,0.0,0.0,-1.000088900581841e-12,0,0,1.0,6.944444444444444e-05,0.0,3.189815878301182,0.0,3.094575951178386,0.7736439877945965,3.189815878301182,9.21762660631656,0.0,0.0,-1.000088900581841e-12,0.0,0.0,Train008,10.0
6,3,3,0.00020833333333333335,0.0,2.634683202258748,3.7260047171908974,2.608203302033629,-0.37260047171908667,2.634683202258748,-5.32103756420345,0.0022359455793911076,37.22809065907651,1.0986122886651097,0,0,2.2,0.00015277777777777777,0.4,1.8234963666458772,2.5788132926486615,1.8051693048540631,-0.2578813292648655,1.8234963666458774,18.533413093683677,0.0013415673476347089,22.176894954659968,0.6591673731986658,0.4,0.0,Train008,10.0
6,4,1,6.944444444444444e-05,0.0,8.73030814046007,0.0,5.589007075786344,-6.706808490943627,8.73030814046007,-17.6318342647925,0.0,0.0,-1.000088900581841e-12,0,0,1.4,9.722222222222222e-05,-0.2,6.042352704939896,0.0,3.8682199389729917,-4.641863926767593,6.042352704939896,17.46061628092014,4.4408920985006264e-17,4.3266615305567875,0.27725887222257806,0.0,0.2,Train008,10.0
6,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4,2.777777777777778e-05,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.000355602327364e-13,0.0,0.2,Train008,10.0
7,0,2,0.0001388888888888889,0.0,7.977774431348159,2.168204051871967,-7.807876716132238,-1.3778605969645041,7.928520583248007,-17.302841002757017,0.006667938619321467,52.46653586011041,0.6931471805579453,0,0,2.2,0.00015277777777777777,-0.2,8.314620557779946,2.259752282831832,-8.137549239480535,-1.436038101084798,8.263287061014973,15.955548862696322,0.00533435089545724,49.660986287077904,0.7742402021793782,0.0,0.2,Train008,10.0
7,1,2,0.0001388888888888889,0.0,5.13564562737422,0.4518202467524608,-5.052155522203192,-0.9185737313096681,5.134983263885129,-11.138602689465248,0.0001299798624574411,38.12820753571305,0.6931471805579453,0,0,2.0,0.0001388888888888889,0.0,5.3524883510177785,0.47089748455503166,-5.265473037310929,-0.9573587340565302,5.351798020508873,10.27129125474844,0.00010398388996588626,37.979466334678136,0.6931471805579453,0.0,0.0,Train008,10.0
7,2,1,6.944444444444444e-05,0.0,3.787376519107498,0.0,3.6742949252386725,0.9185737313096681,3.787376519107498,-8.214367840507823,0.0,0.0,-1.000088900581841e-12,0,0,1.0,6.944444444444444e-05,0.0,3.9472911821226817,0.0,3.8294349362261206,0.9573587340565302,3.9472911821226817,7.574753038214996,0.0,0.0,-1.000088900581841e-12,0.0,0.0,Train008,10.0
7,3,3,0.00020833333333333335,0.0,2.1650990480963364,3.061912437698917,2.143338706389242,-0.3061912437698894,2.1650990480963364,-4.695841541624117,0.0022359455793911076,37.25188037641141,1.0986122886651097,0,0,2.6,0.00018055555555555555,0.4,2.2565161762651447,3.191195780188445,2.2338370461319115,-0.31911957801884344,2.2565161762651447,17.594244785358853,0.0017887564635129306,29.62727102994225,0.8788898309318878,0.4,0.0,Train008,10.0
7,4,1,6.944444444444444e-05,0.0,7.174290187257756,0.0,4.592868656548367,-5.511442387858057,7.174290187257756,-15.560179532023133,0.0,0.0,-1.000088900581841e-12,0,0,1.2,8.333333333333333e-05,-0.2,7.477210742391447,0.0,4.786793670282665,-5.7441524043392045,7.477210742391447,14.348580374515512,4.4408920985006264e-17,2.1633307652783937,0.13862943611078898,0.0,0.2,Train008,10.0
7,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2,1.388888888888889e-05,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.000177801163682e-13,0.0,0.2,Train008,10.0
8,0,2,0.0001388888888888889,0.0,6.632890711800889,1.8026907931163807,-6.4916341512263305,-1.1455824972752324,6.591940018798059,-13.448837195472706,0.006667938619321689,52.48039127784234,0.6931471805579453,0,0,2.0,0.0001388888888888889,-0.2,9.641198700140125,2.6202904414551083,-9.4358760697258,-1.6651546005398443,9.581675064774583,13.26578142360178,0.006667938619321578,52.66437455322665,0.6931471805579453,0.0,0.2,Train008,10.0
8,1,2,0.0001388888888888889,0.0,4.26988459927599,0.3756529272514737,-4.20046915667584,-0.7637216648501483,4.269333896235633,-8.657610280982306,0.0001299798624574411,38.12538287240505,0.6931471805579453,0,0,2.0,0.0001388888888888889,0.0,6.206465270872977,0.5460280700053264,-6.105566868646097,-1.11010306702656,6.205664799756,8.53976919855198,0.00012997986245737446,38.08789471997269,0.6931471805579453,0.0,0.0,Train008,10.0
8,2,1,6.944444444444444e-05,0.0,3.148905092749732,0.0,3.054886659400593,0.7637216648501483,3.148905092749732,-6.38471426357766,0.0,0.0,-1.000088900581841e-12,0,0,1.0,6.944444444444444e-05,0.0,4.577072200672628,0.0,4.44041226810624,1.11010306702656,4.577072200672628,6.297810185499463,0.0,0.0,-1.000088900581841e-12,0.0,0.0,Train008,10.0
8,3,3,0.00020833333333333335,0.0,1.8001092271820864,2.5457388828338576,1.7820172179837008,-0.25457388828338273,1.8001092271820867,-3.649898209142499,0.0022359455793911076,37.23946298188725,1.0986122886651097,0,0,3.0,0.00020833333333333335,0.4,2.6165380217015617,3.7003435567552168,2.590240489728652,-0.37003435567551995,2.616538021701562,16.864265143530353,0.002235945579391152,37.0751636263197,1.0986122886651097,0.4,0.0,Train008,10.0
8,4,1,6.944444444444444e-05,0.0,5.9648568853788255,0.0,3.8186083242507833,-4.582329989100939,5.9648568853788255,-12.094333018789305,0.0,0.0,-1.000088900581841e-12,0,0,1.0,6.944444444444444e-05,-0.2,8.670182119467212,0.0,5.550515335132822,-6.6606184021593915,8.670182119467212,11.929713770757651,4.4408920985006264e-17,0.0,-1.000088900581841e-12,0.0,0.2,Train008,10.0
8,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Train008,10.0
9,0,1,6.944444444444444e-05,-1.0,11.621525607241091,0.0,-11.565303381052301,-1.1417596699746724,11.621525607241091,31.859441023238215,1.1102230246251565e-16,0.0,-1.000088900581841e-12,0,1,1.8,0.000125,-0.2,9.521791774648083,1.956136997737243,-9.357266919165744,-1.4714471533399818,9.477355332207871,-4.799450841153192,0.005334350895457285,42.01856546713954,0.5545177444461562,0.0,0.2,Train008,10.0
9,1,2,0.0001388888888888889,0.0,9.274332705256882,0.5594936399476795,-9.261837150868482,-0.3962199284727412,9.270308389742304,50.044481059808916,0.00043550498702249474,38.43839324641139,0.6931471805579453,0,0,2.0,0.0001388888888888889,0.0,6.488206475224442,0.519527475033063,-6.4103832344388705,-0.9079741319245767,6.48680403288269,2.817412043514659,0.0001910848873704074,38.18100308853254,0.6931471805579453,0.0,0.0,Train008,10.0
9,2,1,6.944444444444444e-05,0.0,6.275859763253266,0.0,6.058118162902551,1.638786164309293,6.275859763253266,31.269546705035346,0.0,0.0,-1.000088900581841e-12,0,0,1.0,6.944444444444444e-05,0.0,4.672113880690629,0.0,4.526544217500624,1.156487379091887,4.672113880690629,0.950416800180021,0.0,0.0,-1.000088900581841e-12,0.0,0.0,Train008,10.0
9,3,3,0.00020833333333333335,0.0,5.248835633550526,1.965117675849546,4.696365248814086,0.8012186175565571,4.7642205892871745,34.48726406368439,0.11337557573905543,37.994339957680744,1.0986122886651097,0,0,3.0,0.00020833333333333335,0.0,3.003102813953358,3.1554573559366874,2.872976724299562,-0.11599965856536473,2.9061798051006873,3.8656479225179607,0.024463871611323997,37.35977180624532,1.0986122886651097,0.0,0.0,Train008,10.0
9,4,2,0.0001388888888888889,1.0,8.873706547469505,0.245275682270643,-3.051188575114441,-0.5605804078449008,3.102257583529848,31.541253443613222,0.6513600916181289,9.620511895735417,0.6931471805579453,1,0,1.2,8.333333333333333e-05,0.2,8.247330665501096,0.0490551364541286,3.533413016127276,-5.084496958949184,7.093040872713163,-3.737963175119887,0.1302720183236258,1.9241023791470835,0.13862943611078898,0.2,0.0,Train008,10.0
9,5,2,0.0001388888888888889,2.0,4.192663775247748,4.192663775247748,4.180314223310763,0.32156263256236634,4.192663775247748,0.0,0.0007366499511799462,15.476017928709632,0.6931471805579453,2,0,0.4,2.777777777777778e-05,0.4,0.8385327550495496,0.8385327550495496,0.8360628446621525,0.06431252651247327,0.8385327550495496,0.0,0.00014732999023598926,3.0952035857419267,0.13862943611158907,0.4,0.0,Train008,10.0
10,0,1,6.944444444444444e-05,0.0,11.503769514502984,0.0,-11.446226996366986,-1.149173873026979,11.503769514502984,-1.1775609273810694,0.0,0.0,-1.000088900581841e-12,0,0,1.6,0.00011111111111111112,-0.2,9.488803759303398,1.3218712978598677,-9.36247065472293,-1.2982157519954578,9.458775567050676,-3.9352617396796035,0.004000763171592969,31.488001902255565,0.4158883083343671,0.0,0.2,Train008,10.0
10,1,2,0.0001388888888888889,0.0,9.91271511211065,0.5664837772817499,-9.904513122438171,-0.25315966782954274,9.907747978726825,6.3838240685376935,0.0005027292966092167,38.55113142311588,0.6931471805579453,0,0,2.0,0.0001388888888888889,0.0,6.968416788067697,0.5006530518691136,-6.913376547110133,-0.689895281523872,6.9662146805365355,4.802103128432551,0.00026563477420078475,38.273182142055305,0.6931471805579453,0.0,0.0,Train008,10.0
10,2,1,6.944444444444444e-05,0.0,6.623149824945432,0.0,6.388723902502775,1.746516676491928,6.623149824945432,3.4729006169216525,1.1102230246251565e-16,0.0,-1.000088900581841e-12,0,0,1.0,6.944444444444444e-05,0.0,4.888820900642842,0.0,4.729445862134726,1.2370799304236595,4.888820900642842,2.1670701995221173,2.2204460492503132e-17,0.0,-1.000088900581841e-12,0.0,0.0,Train008,10.0
10,3,3,0.00020833333333333335,0.0,5.37820221697583,1.9062017235682887,4.803930089896407,0.8773185032293833,4.883383260068857,1.2936658342530416,0.11195464138881672,38.283644527876355,1.0986122886651097,0,0,3.0,0.00020833333333333335,0.0,3.4453858656127054,2.6409950874283017,3.206770913023413,0.1490343034027163,3.2494990653786404,4.422830516593473,0.046407610773209096,37.59948370058645,1.0986122886651097,0.0,0.0,Train008,10.0
10,4,2,0.0001388888888888889,0.0,9.011725762244847,1.0246463095168674,-3.691773004951317,-1.0702767064125696,3.843784612641116,1.3801921477534274,0.5862192158541869,11.571711403884324,0.6931471805579453,0,0,1.4,9.722222222222222e-05,0.2,7.950977504562201,0.2539843983575021,1.451504495303947,-3.686287596432019,5.763099481853523,-2.4729802448476574,0.24751586149446317,4.238444659923948,0.27725887222257806,0.2,0.0,Train008,10.0
10,5,2,0.0001388888888888889,0.0,3.8810230057636743,3.8810230057636743,3.8695913962315025,0.29766087663318663,3.8810230057636743,-3.1164076948407393,0.0007366499511798352,15.5923602475482,0.6931471805579453,0,0,0.8,5.555555555555556e-05,0.4,1.6147373562022846,1.6147373562022846,1.6099811239084532,0.12384470183911059,1.6147373562022846,-0.6232815389681479,0.0002946599804719563,6.213675635251566,0.27725887222317813,0.4,0.0,Train008,10.0
11,0,1,6.944444444444444e-05,0.0,10.508858702211306,0.0,-10.455708185033156,-1.0555934693209026,10.508858702211306,-9.949108122916783,0.0,0.0,-1.000088900581841e-12,0,0,1.4,9.722222222222222e-05,-0.2,9.648963793420887,0.7941789689976695,-9.553349885962202,-1.173994021312458,9.63092288520029,-2.003781245057872,0.0026671754477286536,20.989385427590552,0.27725887222257806,0.0,0.2,Train008,10.0
11,1,2,0.0001388888888888889,0.0,9.279998261930064,0.5215349377188883,-9.273224013755506,-0.18872848619826607,9.275144314283981,-6.327168501805858,0.0005247125016769605,38.5886979255733,0.6931471805579453,0,0,2.0,0.0001388888888888889,0.0,7.5745152611895605,0.4949971057904504,-7.538439793188237,-0.5040806957320733,7.571503568574775,6.060984731218639,0.0003445813020447108,38.36636260064374,0.6931471805579453,0.0,0.0,Train008,10.0
11,2,1,6.944444444444444e-05,0.0,6.1760429517955275,0.0,5.9561038435288225,1.6335034580693106,6.1760429517955275,-4.471068731499042,0.0,0.0,-1.000088900581841e-12,0,0,1.0,6.944444444444444e-05,0.0,5.202266830370291,0.0,5.026425498714683,1.3402203390060696,5.202266830370291,3.134459297274495,2.2204460492503132e-17,0.0,-1.000088900581841e-12,0.0,0.0,Train008,10.0
11,3,3,0.00020833333333333335,0.0,4.834203586970432,1.823732388697755,4.329591280056946,0.7740420989632592,4.398238490954372,-5.439986300053985,0.11149505058621278,38.384378681399234,1.0986122886651097,0,0,3.0,0.00020833333333333335,0.0,3.8852899425550427,2.260540621729673,3.5510485086280767,0.3783628175391855,3.6022101231177652,4.399040769423367,0.06825943177457343,37.830741305051,1.0986122886651097,0.0,0.0,Train008,10.0
11,4,2,0.0001388888888888889,0.0,8.334237331915865,1.1783449983029461,-3.5844024064478903,-1.1223880459339508,3.7560212375604136,-6.77488430328983,0.5677363052922644,12.262116695378005,0.6931471805579453,0,0,1.6,0.00011111111111111112,0.2,7.87176334285336,0.4896533980180913,-0.38317740114289967,-2.5694035074300836,4.768242101273592,-0.3015902525471237,0.36106312255291606,6.690867998999549,0.4158883083343672,0.2,0.0,Train008,10.0
11,5,2,0.0001388888888888889,0.0,3.4771386634990957,3.4771386634990957,3.466896701152748,0.2666843616271304,3.4771386634990957,-4.038843422645786,0.0007366499511798352,15.633359378323707,0.6931471805579453,0,0,1.2,8.333333333333333e-05,0.4,2.310165088902104,2.310165088902104,2.303360464139003,0.17718157416453667,2.310165088902104,-1.431050223497305,0.00044198997070792333,9.340347510916308,0.4158883083347672,0.4,0.0,Train008,10.0
12,0,1,6.944444444444444e-05,0.0,9.376934005501392,0.0,-9.32930842991616,-0.9438726413153662,9.376934005501392,-11.319246967099144,0.0,0.0,-1.000088900581841e-12,0,0,1.2,8.333333333333333e-05,-0.2,9.928795708251533,0.36053815862327615,-9.857636228718986,-1.0871964301826305,9.920605569650967,-0.8070624379262974,0.0013335877238643602,10.496078255568467,0.13862943611078898,0.0,0.2,Train008,10.0
